number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
880,味道甜美的，像糖蜜一樣。與「苦」相對。[例]甘泉、甘美、味香甘甜,甘,Sweet; having a pleasant taste similar to sugar.,味道甜美，如糖蜜一般。與「苦」相對。,她的笑聲如同甘露，讓人感到十分愉悅。 / 這道菜的味道雖然辛辣，但結尾處卻隱約帶來一絲甘甜。 / 在夏天，喝上一杯冰鎮的甘露檸檬水，讓人心曠神怡。 / 這首歌的旋律帶著一種甘甜的憂傷，讓人不禁沉浸其中。 / 這種水果的外皮雖然酸，但裡面的果肉卻非常甘美。 / 我喜歡在清晨的花園裡，聆聽這些甘甜的鳥鳴聲。 / 這本書的故事情節漸漸展開，讓人感受到一種甘甜的期待。 / 聖誕節時，家裡飄散著甜蜜的香氣，彷彿每個角落都充滿了甘美的祝福。 / 她的詩句如同清新的甘泉，滋潤了每一個讀者的心靈。 / 品嚐這塊蛋糕時，層層的甘甜滋味令我回想起童年的美好。 / 這幅畫作的色彩搭配讓人感受到一種甘之如飴的平和。,vs-i,甘甜 / 甘美 / 甘蔗 / 甘味 / 甘香 / 甘之如飴 / 品嚐甘甜 / 甜蜜與甘甜 / 美味的甘甜 / 甘願為之
880,樂意、情願、自願。[例]甘願、甘拜下風、自甘墮落,甘,"Willing, agreeable, or voluntarily.",樂意、情願或自願地做某事。,他甘願為了心愛的人放棄自己的夢想。 / 她甘心承受一切困難，也要完成這個計畫。 / 在朋友需要幫助的時候，他總是心甘情願地伸出援手。 / 即使每日辛苦工作，他們也甘之如飴，因為知道未來會更美好。 / 在這次比賽中，她甘願付出全力，只為了能看到朋友的成功。 / 他甘願面對挑戰，因為他相信每一步都會讓他變得更強。 / 她甘心努力學習，因為希望能實現自己的理想職業。 / 在家庭困難的時候，他甘願承擔起所有責任，讓家人安心。 / 雖然面臨許多艱難選擇，他依然甘願追隨自己的信念，永不放棄。 / 他甘願投身於志願服務，只為了能幫助更多需要的人。 / 為了實現夢想，她甘心付出無數的時間與精力，毫無怨言。,vs-i,甘願 / 心甘情願 / 甘心 / 不甘心 / 甘於 / 甘吃苦 / 甘付出 / 甘冒險 / 自甘墮落 / 甘之如飴
881,因長期不下雨或水源不足，導致土壤、氣候太過乾燥的現象。[例]由於連續乾旱，農作物的收成大受影響。,乾旱,"A prolonged period of abnormally low rainfall, resulting in dry conditions in the soil and environment.",因為長期不下雨或水源不足，導致土壤和氣候過於乾燥的現象。,今年的乾旱情況比以往更加嚴重，許多農民面臨著收成減少的困境。 / 由於持續的乾旱，許多江河的水位明顯下降，影響了當地的生態環境。 / 這次乾旱造成了大規模的農作物失收，許多家庭經濟受到重創。 / 當地政府開始實施節水措施，以應對日益嚴峻的乾旱挑戰。 / 在乾旱期間，水資源的管理變得尤為重要，以確保民眾的基本用水需求。 / 受到連續乾旱的影響，許多地區的農業生產面臨著前所未有的挑戰。 / 這場乾旱不僅影響了農業，還對當地的生活用水造成了很大的壓力。  / 今年的乾旱讓許多農戶不得不尋求政府的幫助，以渡過難關。  / 在這次乾旱中，許多動植物的棲息地遭到威脅，生態平衡受到影響。  / 為了減少乾旱帶來的損失，專家們建議農民調整種植結構，以適應新的氣候條件。  / 這次乾旱使得社區更加重視水資源的保護，展開了一系列宣傳活動。,n,一場乾旱 / 嚴重的乾旱 / 應對乾旱 / 在乾旱期間 / 造成乾旱 / 減少乾旱的影響 / 受乾旱影響 / 長期的乾旱 / 連續的乾旱 / 乾旱如焚
882,做事、做工。[例]想要有飯吃，我們得努力幹活才行。,幹活,To work or perform tasks.,做事或工作。,這個夏天，農民們努力幹活，收穫了豐收的果實。 / 他們每天都要幹活到很晚，才把所有的任務完成。 / 雖然幹活很辛苦，但大家的心情都很好，因為我們一起努力。 / 屋裡的雜物太多了，我們需要幹活把它們整理乾淨。 / 他說，如果想要順利完成這個項目，我們必須加快幹活的速度。 / 幹活的過程中，我們學到了很多新技能。 / 這次義工活動，我們一起幹活，幫助修繕老舊的社區設施。 / 在朋友的邀請下，我也去幹活了，體驗了農村生活的樂趣。 / 每當看到滿地的落葉，我就知道又該幹活清掃了。 / 即使天氣不好，我們也不能停止幹活，因為還有很多事情等著我們去做。 / 為了提高效率，我們需要制定一個幹活的計畫，讓每個人都知道自己的任務。,va-i,努力幹活 / 一起幹活 / 認真幹活 / 高效幹活 / 分工幹活 / 輕鬆幹活 / 經常幹活 / 合作幹活 / 幹活很累 / 幹活要有效率
883,有所感觸而發出慨嘆。[例]看到朋友一個個飛黃騰達，他不由得感慨起自己的懷才不遇。,感慨,"To express feelings or emotions through sighs or exclamations, often due to reflection or nostalgia.",有所感觸而發出慨嘆。,老朋友重逢，彼此分享這些年的歷程，讓他們都感慨不已。 / 在遙遠的旅途中，看到滿是歷史的古老城牆，他不禁感慨時光的流逝。 / 母親的叮嚀讓我感慨良多，讓我更懂得珍惜眼前的一切。 / 當聽到同學們的成功故事，他不由自主地感慨自己當年的選擇。 / 在這次畢業典禮上，校長的一番講話讓每個人都感慨萬千，回想起求學的點滴。 / 每當翻閱舊相冊，看到年輕時的笑臉，她都感慨過去的美好時光。 / 當我站在故鄉的山巔，看到變遷的風景，心中不禁感慨現實的無常。 / 在社交媒體上，看到朋友們的家庭更新，他感慨於心，不知道自己何時也能擁有這樣的幸福。 / 隨著歲月的增長，回望自己的人生，讓我感慨當初的年輕與沖動。 / 今年的春節，家人團聚時，談起過去的困難，他們都感慨曾經的拼搏與努力。 / 當看到昔日競爭對手如今成為業界翹楚，他感慨自己的奮鬥仍需更加努力。,n,感慨萬千 / 感慨不已 / 感慨良多 / 感慨人生 / 感慨過去 / 感慨現實 / 感慨之情 / 感慨於心 / 感慨時光 / 感慨此生
884,水分含量低，不容易變質，便於外出攜帶的食品。[例]登山時應準備餅乾、饅頭等乾糧，以補充體力。,乾糧,"Dried food; Low in moisture content, not easily perishable, and convenient to carry; Traditionally refers to food items such as biscuits and steamed buns that are taken for sustenance during outdoor activities like hiking.",水分含量低，不容易變質，便於外出攜帶的食品。,在海邊露營時，大家都帶了一些乾糧，以便隨時補充體力。 / 他在挑選乾糧時，特別注意成分是否健康，避免攝取太多糖分。 / 遠足的時候，最好攜帶一些乾糧，這樣可以在 hiking 的同時享受美食。 / 她在旅行包裡準備了一些乾糧，以應對長途旅行中可能出現的饑餓感。 / 為了節省空間，他選擇了一些輕便的乾糧，這樣行李就不會太重。 / 一包乾糧可以提供足夠的能量，讓人有力氣完成這段艱難的旅程。 / 他們在爬山前，特意準備了各種乾糧，以便在半山腰休息時享用。 / 雖然城市裡有許多餐廳，但她仍然喜歡隨身攜帶乾糧，以防臨時肚子餓。 / 這次野外探險，每個人都必須攜帶自己的乾糧，確保能夠支持整日的活動。 / 在自駕遊的路上，他們停下來享用自帶的乾糧，感受旅途中的簡單樂趣。 / 長途旅行的乾糧不僅味道好，還能讓人感到安心，因為知道隨時有足夠的食物。,n,一包乾糧 / 一份乾糧 / 準備乾糧 / 攜帶乾糧 / 長途旅行的乾糧 / 方便的乾糧 / 乾糧的種類 / 餐食的乾糧 / 提供乾糧 / 新鮮的乾糧
885,加快行進速度。[例]我們必須連夜趕路才能按時到達目的地。,趕路,To hurry or make haste in traveling.,加快行進速度。在旅途中，通常指為了節省時間而快速前進。,我們必須連夜趕路才能按時到達目的地。 / 明天早上有重要會議，今天必須快點趕路。 / 天氣漸漸變冷，我們需要盡快趕路，找地方過夜。 / 友人邀請我參加聚會，但我還有事要趕路，無法前往。 / 車故障讓我們耽擱了時間，只好趕路去趕上下一班列車。 / 他的行李超重，讓他在機場辦理登機時，急得連忙趕路去重新整理。 / 雖然路途遙遠，我們依然決定早上出發，一路趕路也要在天黑之前抵達。 / 在途中遇到小雨，但我們還是得繼續趕路，以免耽誤行程。 / 聽說山頂的日出非常美，我們須得趕路，才能提前找到合適的觀賞位置。 / 感謝你的陪伴，讓我一個人趕路時不再感到孤單和疲憊。 / 終於到了假期，我計劃著一整天趕路去探索那個未曾到訪的小鎮。,va-i,一路趕路 / 連夜趕路 / 大家一起趕路 / 每天都趕路 / 加快步伐趕路 / 盡快趕路 / 不得不趕路 / 短暫休息後再趕路 / 心中焦急地趕路 / 快速趕路
886,因有所感觸而心傷。[例]既然已事過境遷，你就敞開胸懷，別再感傷了！,感傷,Sentimental; characterized by deep emotional sensitivity or nostalgia.,因為某些事情而心中感到哀傷或難過。,看到舊照片時，我不經意地感到一陣感傷，回想起和朋友們相處的美好時光。 / 那部電影的結局非常感傷，讓我忍不住流下眼淚。 / 在朋友的婚禮上，雖然大家都很快樂，但我卻隱隱感到感傷，要離開單身生活的日子了。 / 聽到那首老歌，我的心中湧起一陣感傷，因為它讓我想起了已故的父母。 / 每年這個時候，我都會感到一絲感傷，因為這是我母親過世的紀念日。 / 當我走在熟悉的街道上，腦海中浮現出許多過去的回憶，令我感到深深的感傷。 / 上週末，我參加了高中同學的聚會，大家都很開心，但我依然感到一陣感傷，因為時光荏苒，我們變得如此陌生。 / 每當秋天來臨，樹葉紛紛落下時，我心中就會感到一種感傷，似乎在提醒我時間的流逝。 / 當我翻閱那本舊書時，裡面的字句讓我感受到濃濃的感傷，彷彿回到了青春的歲月。 / 在海邊看著夕陽西下，我感到一陣感傷，因為這一刻的美好無法永恆。 / 當我收到老朋友的信時，信中的祝福讓我感到既高興又感傷，因為我們已經很久沒見面了。,n,很感傷 / 讓人感傷 / 感到感傷 / 感傷的情緒 / 感傷的回憶 / 深感感傷 / 陷入感傷 / 滿懷感傷 / 感傷的瞬間 / 充滿感傷
887,關聯、牽涉。[例]這件事情與我毫無干涉，所以真相到底如何，我也不知道。,干涉,To be relevant or involved.,與某事物有關聯或牽涉，而不直接參與。,這個決定對我來說完全沒有干涉，所以我不會表達意見。 / 雖然我們是朋友，但我不希望你在我的事業上過多干涉。 / 她的生活選擇跟我的夢想毫無干涉，因此我不會責怪她。 / 有時候，過多的干涉反而會讓事情變得更加複雜。 / 我父母的干涉讓我感到壓力，但我知道他們是為了我好。 / 他希望他的朋友不要過度干涉他的私人生活。 / 這次會議的議題與我毫無干涉，所以我決定不參加。  / 我的干涉讓他感到不自在，因此我決定尊重他的選擇。  / 在這個項目中，管理層的干涉使得團隊的工作進度受到影響。  / 對於孩子的教育，適度的干涉是必要的，但過度干涉則可能產生反效果。  / 雖然這個問題與我有些干涉，但我仍然保持中立的立場。,vs-i/N,我的干涉 / 他的干涉 / 任何干涉 / 不需要干涉 / 與我干涉 / 對他干涉 / 除了干涉 / 不會干涉 / 一切干涉 / 關於干涉
887,干預。[例]不要干涉他人的私事。,干涉,To interfere or intervene in a matter.,對他人的行為或事務進行不必要的介入或干預。,他覺得不應該干涉朋友的感情生活。 / 在會議上，大家都希望能夠專心討論，不想有人干涉。 / 過度干涉別人的決定，可能會讓關係變得緊張。 / 她的父母總是想干涉她的職業選擇，這讓她感到很困擾。 / 他強調，企業應該避免干涉員工的私人生活。 / 不要干涉他人的事情，讓每個人都能有自己的空間。 / 國際社會對此問題的干涉，已經引起了很多爭議。 / 他們希望能有自由的討論，而不是被外界干涉。 / 這項政策的實施並不是要干涉個人的權利，而是保障公共安全。 / 對於這種干涉行為，許多人表示強烈反對。 / 這位專家指出，適度的監管並不等於干涉市場運作。,va-t/N,不要干涉他人的事情 / 外部干涉國內事務 / 過度干涉私人生活 / 不應干涉別人 / 拒絕干涉他人選擇 / 外國干涉行為 / 防止干涉他人 / 主動干涉事件 / 完全干涉內部事務 / 避免干涉他人的決定
888,心中有所感觸而慨嘆。[例]聽到他晚年喪子的消息，大家都感嘆不已。,感嘆/感歎,To sigh or express deep emotion due to感触 or sentiment.,心中有所感觸而慨嘆。,親朋好友們都感嘆她這些年的努力終於得到了回報。 / 聽說當年的校友再次聚會，大家都感嘆時光荏苒，歲月不饒人。 / 看到兩位老友重逢的感人場景，讓在場的人不禁感嘆人生的珍貴。 / 他感嘆科技進步的同時，也感到人與人之間的距離似乎越來越遠。 / 在展覽上，那幅描繪故鄉的畫作讓遊客們感嘆思鄉之情。 / 這次旅行的美好回憶，讓我們不禁感嘆生活中的小確幸。 / 孩子們的成長總是讓家長們感嘆光陰如梭，轉眼已經長大成人。 / 每當看到夕陽西下的美景，人們都感嘆大自然的壯麗與神奇。 / 當聽到他們克服困難的故事，大家都感嘆堅持的力量是多麼偉大。 / 在翻閱舊照片時，朋友們感嘆過去的點滴如今都成為了美好的回憶。 / 不禁感嘆的事情讓她明白，珍惜眼前才是最重要的道理。,vs-i,不禁感嘆的事情 / 讓人感嘆的經歷 / 大家感嘆命運的安排 / 我們感嘆生活的無常 / 特別感嘆的瞬間 / 美麗的事物令人感嘆 / 感嘆的情緒 / 感嘆不已的消息 / 感嘆時光的流逝 / 大家感嘆世事無常
888,用呼聲表露情感的修辭法。用來強調內心的驚嘆、傷痛、憤怒等情緒。如宋．范仲淹〈 岳陽樓記〉「噫！微斯人，吾誰與歸？」句中的「噫」字，即表示出感嘆的語氣。,感嘆/感歎,"A rhetorical device used to express strong emotions such as amazement, sorrow, or anger, often indicated by an exclamatory phrase.",用呼聲表露情感的修辭法，通常用來強調內心的驚嘆、傷痛、憤怒等情緒。,看著夕陽西下，她不禁感嘆「時光過得真快」。 / 在賞花季節，朋友們聚在一起，感嘆大自然的美麗。 / 每當讀到書中的悲慘故事，他總是感嘆命運的無情。 / 聽著老一輩人講述的故事，我感嘆過去的艱辛與珍貴。 / 在畢業典禮上，大家感嘆青春的結束與新生活的開始。 / 我常常在思考人生的意義時感嘆，原來每個選擇都如此重要。 / 當我看到兒時的玩具被塵埃覆蓋，心中不禁感嘆歲月的流逝。 / 在旅途中，面對壯麗的山河，我感嘆祖國的幅員廣大。 / 每次與舊友重聚，大家都忍不住感嘆歲月帶來的變化。 / 他在看完那部感人的電影後，深深感嘆人性之美與脆弱。 / 在寒冬的夜晚，圍坐火爐旁，我們一起感嘆生活的艱辛與溫暖。,interj,感嘆人生 / 感嘆命運 / 感嘆大自然 / 感嘆景色 / 感嘆技藝 / 感嘆友誼 / 感嘆歲月 / 感嘆艱難 / 感嘆變化 / 感嘆家庭
889,發自內心的願意。[例]他為了陪伴父母而甘心放棄出國的機會。,甘心,"To willingly and wholeheartedly accept or do something, often with a sense of resignation.",發自內心地願意做某件事情，通常是出於某種情感或承諾。,為了孩子的未來，她甘心付出所有的時間和精力。 / 有時候，我甘心承受孤獨，只為追求自己的夢想。 / 他甘心接受一切挑戰，因為他相信這將使他變得更強大。 / 在愛情面前，她甘心為對方放下過去的種種，重新開始。 / 雖然生活艱難，但我甘心每天努力工作，只為了家人的幸福。 / 為了支持朋友的夢想，他甘心投入自己的資金和心血。 / 我甘心忍受風雨，只為看到那片美麗的彩虹。 / 她甘心改變自己的生活方式，因為她渴望健康和快樂。 / 為了保護這片土地，他甘心成為環保志工，無私奉獻。 / 每當想到家人的期望，他甘心犧牲自己的休閒時間，全心投入學習。 / 在追尋理想的路上，我甘心面對所有的挑戰，因為這是我選擇的生活。,va-i,我甘心 / 他甘心 / 甘心付出 / 甘心犧牲 / 甘心選擇 / 甘心接受 / 甘心等待 / 甘心努力 / 甘心幫忙 / 甘心改變
890,心理學上指一種個人風格類型。此種類型的特質為以同情的態度、和善的心腸來觀察事情。易表露情感，重視人際關係的和諧。相對於理性而言。[例]感性的人常因感動而忘掉是非公理。,感性,"A person with a sentimental disposition; characterized by empathy, kindness, and emotional expressiveness, often prioritizing interpersonal harmony over logic.",心理學上指一種個人風格，特質為以同情的態度和善的心腸觀察事情。此類型的人易表露情感，重視人際關係的和諧，與理性相對。,他總是用感性的方式看待世界，因此經常被小事情感動。 / 在討論人際關係時，感性的人認為情感比理性分析更重要。 / 那部電影的結尾非常感人，讓每位觀眾都流下了感性的淚水。 / 他寫的詩充滿了感性元素，讓人感受到深刻的情感和共鳴。 / 在朋友的聚會上，她用感性的故事讓大家重新審視友情的價值。 / 在學習中，感性理解有助於學生更好地體會知識背後的情感。 / 每當聽到那首老歌，他的心中就湧起了感性的回憶，令人思緒飛揚。 / 他選擇感性評價藝術作品，認為每一幅畫都傳遞著獨特的情感故事。 / 在心理咨詢中，感性交流能促進更深入的理解與信任。 / 這位作家的作品充滿感性的描寫，讓讀者感受到人物的真實掙扎。 / 他的感性思維讓他在處理衝突時更加關注情感的影響。,vs-adj,感性思維 / 感性特質 / 感性反應 / 感性評價 / 感性理解 / 感性交流 / 感性接受 / 感性人 / 感性態度 / 感性方式
890,充滿感情，具感動力的。[例]中國古典詩詞的本質是感性的，因此使人讀來易受感動。,感性,"Emotional; full of sentiment, characterized by feelings.",充滿感情，具感動力。,她的詩充滿了感性，讓讀者能夠深刻體會到她的情感起伏。 / 這部電影使用感性音樂，強調劇情中的情感沖突。 / 時尚設計不僅是技術，背後的感性故事常常讓作品更具吸引力。 / 在這個感性專題報導中，記者深入探討了這些家庭面對災難的真實感受。 / 他的畫作展現了強烈的感性情緒，讓觀者感受到藝術家內心的掙扎。 / 學生分享畢業感言時，常用感性的語言，讓大家感受到珍貴的回憶。 / 音樂會上的感性表演，讓觀眾深深陶醉，忘卻了煩惱與壓力。 / 在這個攝影展中，每張照片背後都有一個感性的故事，讓人不禁思考生命的脆弱。 / 這本小說的角色發展非常感性，讓讀者能夠與他們產生強烈的共鳴。 / 詩人利用感性的筆觸，描繪出自然景色中的細膩情感，讓人驚嘆不已。 / 這篇文章透過感性回憶，讓人重新審視與親人之間的珍貴聯繫。,vs-i,感性表達 / 感性思維 / 感性作品 / 感性內容 / 感性情緒 / 感性故事 / 感性藝術 / 感性音樂 / 感性風格 / 感性回憶
891,受外界事物的影響，而引起相應的情感和動作。[例]心電感應,感應,"To respond or react to external stimuli, particularly in a way that indicates mutual awareness or connection.",受外界事物影響而引起相應的情感和動作。,他們之間似乎有一種心電感應，能夠在沒有言語的情況下理解彼此的想法。 / 在緊急時刻，狗狗能夠感應到主人的情緒，快速做出反應。 / 藉著冥想，我們可以更深入地感應到自身的情感與需要。 / 在黑暗的房間裡，感應燈自動開啟，為我們帶來了便利。 / 我發現自己能夠感應到別人未說出口的擔憂，這讓我感到驚訝。 / 這本小說中的角色似乎有超能力，能在夢中感應到彼此的存在。 / 在節日慶典上，人們的歡笑聲與煙火一起交織，讓我深刻感應到團聚的喜悅。  / 設計師利用環境感應技術，創造出能根據人流變化自動調整的智慧空間。  / 我和我的好朋友經常在不經意間感應到對方的情緒，這種默契讓我們的友誼更加深厚。  / 在科學實驗中，研究人員發現某些植物可以感應到周圍的氣候變化，並作出相應的調適。  / 他們的藝術作品中流露出一種深刻的情感感應，讓觀眾無法不被打動。,va-i/N,心電感應 / 情感感應 / 直覺感應 / 超自然感應 / 感應能力 / 感應裝置 / 瞬間感應 / 感應反應 / 互動感應 / 環境感應
891,一種物理現象。分為靜電、靜磁感應和電磁感應兩種。前者指因帶電或具磁性物體的靠近，而使未帶靜電或磁性的物體產生帶電和磁性的現象；後者指某些物體或電磁裝置因受到電場或磁場的作用，而造成電磁狀態的變化。[例]變壓器或電信設備都需要運用電的感應作用才能發揮作用。,感應,"A physical phenomenon where an object acquires electric charge or magnetism due to the influence of a nearby charged or magnetic object; includes static, magnetic, and electromagnetic induction.",一種物理現象，分為靜電和電磁兩種類型。靜電是指靠近帶電或具磁性物體時，未帶靜電或磁性的物體會產生帶電或磁性；電磁是指某些物體或電磁裝置在電場或磁場作用下，造成電磁狀態的變化。,許多電子產品利用靜電感應來提升其能效。 / 感應式電動牙刷能夠有效地感應到使用者的力度。 / 當兩個帶電物體靠近時，它們之間會產生感應效應。 / 感應加熱技術廣泛應用於廚房電器中，使烹飪更快速便利。 / 在風力發電中，葉片的運動能夠引起感應電流的產生，進而轉化為電力。 / 「靜電感應」常出現在乾燥的環境中，讓我們能夠觀察到帶電物體的效應。 / 現代無線充電技術就是透過感應原理來實現快速充電的功能。 / 在醫療設備中，感應檢測能夠準確地判斷病人的生理狀態。 / 隨著科技的進步，感應式安全系統越來越多地應用於家庭和商業場所。 / 物理課上，老師用實驗示範了電磁感應的原理，讓學生們更深入了解這一現象。 / 感應燈具能夠根據環境光線的變化，自動調節亮度，提高能源使用效率。,vp-i/N,電磁感應現象 / 靜電感應作用 / 感應裝置 / 感應電流 / 引起感應 / 發生感應 / 產生感應 / 靜電的感應 / 電磁的感應 / 有效地感應
892,干涉、過問。[例]這件事就讓他倆私下解決，我們不要干預。,干預,To interfere or meddle in something.,指對他人的事情進行干涉或過問，通常帶有不必要的意味。,這件事讓我們私人解決，沒必要有人干預。 / 最近的經濟危機讓不少國家考慮實施政府干預，以穩定市場。 / 在家庭中，父母應該適度地支持孩子，避免過度干預他們的生活。 / 即使我們有不同的意見，也不應該隨意干預別人的選擇和決定。 / 為了維護社會和諧，警方在必要時會對某些活動進行適度干預。 / 我們希望能夠在不需要外部干預的情況下自行解決問題。 / 他們的友誼經歷了許多挑戰，我們應該給予他們空間，而不是隨意干預。  / 在職場上，管理者應該尊重員工的自主權，避免頻繁的干預日常工作。  / 社區會議上，大家討論了如何在不過度干預的情況下改善居民生活環境。  / 這部電影探討了權力如何在國際關係中影響各國的自主決策，特別是外部干預的影響。  / 她告訴我，感情的發展需要時間，我們不應該急於干預或施加壓力。,va-t/N,阻止干預 / 外部干預 / 干預措施 / 不必要干預 / 避免干預 / 政府干預 / 干預政策 / 及時干預 / 主動干預 / 干預效果
893,心甘情願。[例]只要一家平安和諧，就算工作辛苦些我也甘願。,甘願,"To be willing and agreeable, showing a readiness to accept or endure something.",心甘情願，表示心中願意，沒有勉強或不情願的成分。,只要能讓家人快樂，我心甘情願做任何事情。 / 在這個團隊裡，每個人都甘願為共同的目標付出努力。 / 他心甘情願地幫助朋友，因為他認為朋友之間就應該互相支持。 / 她甘願承擔更多的工作，只希望能減輕同事的壓力。 / 如果能實現我的夢想，我甘願付出一切代價。 / 他甘願花時間學習新技能，因為他希望未來能有更好的職業發展。 / 我們甘願參加志願活動，只為了讓社會變得更加美好。 / 她心甘情願地陪伴病中的父母，因為家人的幸福對她來說最重要。 / 在面對困難時，他甘願擔當起責任，努力帶領團隊克服挑戰。 / 只要能和心愛的人在一起，我甘願放棄一切繁華的生活。 / 為了實現環保目標，很多志願者甘願投入大量時間進行宣傳和教育。,vs-i,我心甘情願 / 她心甘情願 / 我甘願犧牲 / 他甘願努力 / 我們甘願合作 / 你甘願接受挑戰 / 他甘願承擔風險 / 她甘願付出 / 我甘願配合 / 他甘願參與
894,缺乏水分。[例]冬天時空氣乾燥，容易發生火災，所以要特別小心。,乾燥,Lacking moisture; dry.,缺乏水分的狀態。,冬天的空氣非常乾燥，讓人的皮膚容易出現裂紋。 / 由於氣候變化，這個地區的土壤變得越來越乾燥，影響了農作物的生長。 / 我每天都要喝足夠的水，以防身體因為乾燥而感到不適。 / 在乾燥的環境中，容易引起呼吸道的不適，因此需要使用加濕器。 / 這種植物適合在乾燥的氣候下生長，不需要太多的水分。 / 每到秋天，空氣開始變得乾燥，讓人感到有些不舒服。 / 乾燥的氣候使得森林更容易發生火災，因此當地政府提高了警告等級。 / 長時間待在乾燥的室內，可能會導致眼睛感到疲勞和不適。 / 一旦空氣變得乾燥，我就會使用潤膚霜來保護我的皮膚。 / 這種乾燥的天氣讓我想起了童年時在鄉下的日子。 / 須注意，長時間的乾燥會對木家具造成損害，需定期進行保養。,vs-adj,空氣乾燥 / 氣候乾燥 / 皮膚乾燥 / 感到乾燥 / 變得乾燥 / 使…乾燥 / 非常乾燥 / 在乾燥的環境中 / 季節乾燥 / 地區乾燥
895,感激知遇。唐．李商隱〈為滎陽公上西川李相公狀〉：「空吟風水，感知懷戀。」,感知,To feel gratitude for being recognized and appreciated.,感激知遇，對他人的支持和理解表示感謝。,在曙光輝映的清晨，酸甜的果香讓我深刻地感知到了大自然的美好。 / 透過與朋友的對話，我能更清晰地感知到他們的情感變化。 / 在音樂的節拍中，我感知到了一種無法用言語表達的自由和喜悅。 / 大海的波濤聲不僅讓我感知到生命的力量，也讓我反思自己的內心世界。 / 當我看到孩子們的笑臉時，感知到了純真和希望的美好。 / 在閱讀詩歌的時候，我能夠深刻地感知到作者的情感和思想。 / 當雨水輕輕落下，我感知到了一種寧靜與思考的時間空間。 / 透過畫作的色彩變化，我能感知到藝術家內心深處的掙扎與追求。 / 每一次與家人團聚，我都深刻感知到了親情的溫暖和珍貴。 / 在星空下靜靜思考時，我感知到宇宙的浩瀚以及個體的渺小。 / 透過旅行的經歷，我更深刻地感知到不同文化的魅力和人類的多樣性。,vs-i,感知的能力 / 感知的方式 / 感知的價值 / 感知的經驗 / 感知事物 / 感知情感 / 深刻的感知 / 直觀的感知 / 清晰地感知 / 透過感知
895,外在客觀的環境或事物，通過感官接收，所引發的感覺與知覺反應。,感知,To perceive or sense; the process of receiving and interpreting information from the environment through the senses.,外在客觀的環境或事物，通過感官接收，所引發的感覺與知覺反應。,透過藝術作品，我們能更深刻地感知到創作者的情感。 / 他的作品展現了細膩的情感感知，讓觀眾感受到作品背後的故事。 / 在城市中，人們的感知能力受到噪音污染和視覺過載的影響。 / 圖書館的安靜氛圍讓讀者能夠更集中地感知和理解書中的內容。 / 透過不同的文化交流，我們能夠擴展對世界的感知和理解。 / 增強感知訓練可以幫助人們更敏銳地察覺周遭的變化。 / 在自然中散步，可以讓我們重新感知到生命的美好與平靜。 / 心理學研究指出，孩子的早期經驗對他們的情感感知發展有著重要影響。 / 音樂的旋律能夠深深觸動心靈，讓人們感知到不同的情感層次。 / 透過冥想練習，我們能夠提升自我感知，了解內心的真實聲音。 / 當我們與他人交流時，良好的聆聽技巧可以增強對對方情感的感知與理解。,n,感知到 / 增強感知 / 失去感知 / 環境感知 / 身體感知 / 社會感知 / 文化感知 / 聽覺感知 / 視覺感知 / 情緒感知
896,一種圓形、寬口、腹大、底小的容器。舊時用陶、瓷、玻璃等製成，現代亦有塑膠製成。[例]米缸、水缸、魚缸,缸,"A large, round, wide-mouthed container with a small bottom, traditionally made of ceramic, porcelain, or glass, and now also made of plastic; Used for storing various items, the most common types being rice jars, water tanks, and fish tanks.",一種圓形、寬口、腹大、底小的容器。舊時多用陶、瓷、玻璃製成，現在也有塑膠製成。,這個魚缸裡面有五條五彩斑斓的熱帶魚，游得非常快樂。 / 她在家裡的陽台上擺了一個美麗的玻璃缸，裡面種滿了各式各樣的多肉植物。 / 我們的廚房裡有一個大缸，專門用來存放米和麵粉。 / 他買了一個新水缸，準備在裡面養一些金魚。 / 昨天下雨，我們把外面的雨水收進一個大缸裡，以便日後使用。 / 那個老缸裡面存放著祖父留下來的美酒，味道濃郁令人懷念。 / 她的客廳角落擺著一個精緻的陶缸，裡面插著幾枝鮮花，增添了不少生氣。 / 他們在後院裡挖了一個缸，打算用來種植一些蔬菜。 / 這個魚缸的水質非常清澈，讓人一眼就能看見底部的美麗石頭。 / 我們的倉庫裡有一個舊缸，裡面存放著各種農具，十分實用。 / 在這個小缸裡，蜗牛慢慢爬行，帶來了一種平靜的氛圍。,n,米缸 / 水缸 / 魚缸 / 酒缸 / 醬缸 / 瓷缸 / 玻璃缸 / 大缸 / 小缸 / 觀賞魚缸
