number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
1361,簡單粗陋。[例]工程期間，他們搭建簡陋的工寮暫作棲身之所。,簡陋,"Simple and crude; refers to something that is basic, rough, and lacking in refinement.",形容事物簡單而且粗糙，通常缺乏華麗和完善。,他們的家非常簡陋，只有幾件基本的家具和一些生活必需品。 / 雖然這間房間簡陋，但卻充滿了溫馨的氣氛。 / 簡陋的工具讓工人們的工作變得更加困難，效率也降低了。 / 在那個偏遠的村莊，簡陋的居所依然能夠讓人感受到濃厚的人情味。 / 簡陋的飲食雖然簡單，但卻能讓人感受到家庭的溫暖和關懷。 / 他們的居住條件十分簡陋，卻依然保持著樂觀的生活態度。 / 雖然建築物簡陋，但這裡的每一個角落都充滿了回憶與故事。 / 簡陋的設備讓學生們的學習環境變得不那麼理想，但他們仍然努力追求知識。 / 這個簡陋的市集卻吸引了許多遊客，因為它展現了當地真實的生活面貌。 / 雖然環境簡陋，但他們的熱情好客讓每一位來訪者都感到如同回到家一般。 / 許多志願者來到這個簡陋的小學，幫助改善孩子們的學習條件和環境。,vs-adj,簡陋的居所 / 簡陋的環境 / 簡陋的設備 / 簡陋的設施 / 簡陋的建築 / 簡陋的房間 / 簡陋的條件 / 簡陋的工具 / 簡陋的家具 / 簡陋的飲食
1362,在本職以外，同時擔任別的職務。[例]他不僅擔任國文課的教學，還兼任校內的輔導工作。,兼任,To hold concurrently or simultaneously a secondary position or responsibility in addition to one's primary job.,在本職以外，同時擔任別的職務。,這位教授除了主講課程外，還兼任學校的學術委員。 / 在公司的新人培訓中，經理兼任講師，分享他的職場經驗。 / 她不僅擔任圖書館的館長，還兼任閱讀推廣活動的策劃人。 / 他在社區服務中心工作，兼任義務法律顧問，幫助居民解決法律問題。 / 在藝術展覽中，這位知名畫家還兼任解說員，為遊客介紹作品背後的故事。 / 我的媽媽除了是全職護士，還兼任醫院的病患諮詢專員，為病人提供心理支持。 / 這位作家在創作之餘，還兼任文學雜誌的編輯，推廣新興作家的作品。 / 他在高中教數學的同時，還兼任籃球隊的教練，培養學生的體育興趣。 / 這位科學家除了進行研究，還兼任大學的環保課程講師，推廣環境保護意識。 / 在當地的音樂節中，這位演奏家除了表演，還兼任音樂指導，幫助年輕音樂人提升技藝。 / 這名兼任助理的學生，每週都協助教授整理研究資料，提升自己的實務經驗。,va-t/N,兼任教師 / 兼任講師 / 兼任顧問 / 兼任經理 / 兼任助理 / 兼任主任 / 兼任職務 / 兼任職責 / 兼任導師 / 兼任活動
1362,非專任的。[例]李老師是我們系上的兼任教授。,兼任,To hold an additional position or role in a non-exclusive capacity.,指在某項工作或職位上非專任，通常同時擔任其他工作。,我校的兼任講師在專業領域有豐富的實務經驗，能夠提供學生更實用的知識。 / 兼任教師的薪水雖然不高，但他們依然對教學充滿熱情和責任感。 / 除了主職工作外，她還兼任社區服務的志工，努力回饋社會。 / 這位兼任助理幫助教授處理研究資料，讓研究進度更加順利。 / 他在公司全職工作之餘，還兼任自由作家的職務，撰寫專欄文章分享觀點。 / 幾位兼任導師組織了課外活動，讓學生在學習之餘，也能增進彼此的友誼。 / 兼任行政工作的員工，協助處理日常事務，提高了辦公室的運作效率。 / 雖然工作繁忙，但他每週還是抽出時間，兼任語言交換的老師，幫助外國朋友學習中文。 / 這名學生在學校當兼任圖書館助理，積極參與圖書管理和讀者服務的工作。 / 她兼任心理輔導的任務，為學生提供情感支持，幫助他們更好地面對壓力。 / 這位兼任顧問經常為企業提供專業建議，幫助他們在市場上獲得競爭優勢。,vs-i/N,兼任教授 / 兼任講師 / 兼任教師 / 兼任職務 / 兼任助理 / 兼任導師 / 兼任顧問 / 兼任行政 / 兼任工作 / 兼任代表
1363,尖而銳利。[例]這把刀子非常尖銳，要小心使用。,尖銳,Sharp; Having a point or edge that is acute and capable of cutting or piercing.,物體的形狀很尖，且邊緣特別銳利。,這把刀子非常尖銳，要小心使用。 / 那個小孩的玩具車輪下面有一根尖銳的釘子，讓我有點擔心。 / 在市場上，老闆的刀具看起來很尖銳，當場就把魚快速地處理好。 / 提到上次的會議，他指出了那些計畫中尖銳的缺陷，使我們都反省了許久。 / 醫生告訴她，X光片顯示她的骨頭上有一個尖銳的角，需要特別注意。 / 在這場辯論中，他提出了幾個尖銳的問題，讓對手無法輕易反駁。 / 這幅畫的某些細節處理得非常尖銳，讓觀者感受到強烈的情感衝擊。 / 他的觀察總是那麼尖銳，能夠一眼看出別人看不見的問題。 / 她在會上發表的尖銳評論，引發了大家對這個議題的深入討論。 / 像這樣尖銳的對比，讓我們更清楚地認識到問題的嚴重性。 / 這條魚的鰭非常尖銳，小心不要被刺到。,vs-adj,尖銳的評論 / 尖銳的問題 / 尖銳的批評 / 尖銳的觀察 / 尖銳的刀具 / 尖銳的痛苦 / 尖銳的知識 / 尖銳的聲音 / 尖銳的意見 / 尖銳而明確
1363,形容聲音尖細刺耳。[例]隔壁傳來一陣陣尖銳的叫聲，淒厲異常。,尖銳,"Sharp, high-pitched, and piercing; describing a sound that is shrill and unpleasant to hear.",形容聲音尖細刺耳。,小貓發出尖銳的叫聲，似乎在尋找母親。 / 隔壁家傳來尖銳的吵鬧聲，讓我無法專心做功課。 / 他在比賽中尖銳的哨聲響起，讓所有選手立即停止動作。 / 當汽車煞車時，發出尖銳刺耳的音效，令路人都不自覺朝那邊望去。 / 這部電影中的尖銳對話，揭示了角色之間深刻的衝突。 / 曹公路的尖銳警報聲，打破了夜晚的寧靜，讓居民们纷纷探索原因。 / 孩子們在公園裡尖銳的嬉鬧聲，使得周圍的遊客都露出了微笑。 / 在音樂課上，老師的鋼琴聲有時會變得尖銳，讓我們感受到強烈的情感。 / 漁夫撈網時，尖銳的魚嘶叫聲提醒著他們捕獲了什麼。 / 當風暴來臨時，外面傳來尖銳的風聲，彷彿在警告人們要小心。 / 鳥兒的尖銳啼叫聲，宣告著清晨的到來，讓人感受到大自然的活力。,vs-adj,尖銳的聲音 / 尖銳的叫聲 / 尖銳的嗓音 / 尖銳的尖叫 / 尖銳的噪音 / 尖銳的警報聲 / 尖銳的刺耳聲 / 尖銳的哭聲 / 尖銳的嘶喊 / 尖銳的抗議聲
1363,形容說話言辭鋒利，毫不留情。[例]她的批評，言辭雖然尖銳，但卻十分中肯。,尖銳,"Sharp; describing speech or remarks as incisive, cutting, and unreserved.",形容說話或言辭鋒利，毫不留情。,在討論會上，他提出的問題非常尖銳，讓所有人都陷入沉思。 / 她的報導充滿尖銳的觀察，讓讀者重新思考社會問題。 / 他對這部電影的評價雖然尖銳，但卻指出了許多人忽略的缺陷。 / 在面對批評時，他能接受尖銳的意見，並努力改進自己。 / 導演的尖銳分析，讓我們看到了這部作品背後更深的意義。 / 他的尖銳批評引發了激烈的討論，讓大家重新思考這個議題。 / 她在會議中提出的尖銳觀察，讓團隊認識到過去的策略有待調整。 / 雖然他的言辭尖銳，卻也包含了對同事的真摯關心和期望。 / 專家的尖銳洞察，使得這個問題的根源得以被揭示。 / 這篇文章的尖銳評析，不僅引人入勝，也挑戰了讀者的既有觀點。 / 在辯論中，對手的尖銳反駁讓他不得不重新檢視自己的立場。,vs-adj,尖銳的批評 / 尖銳的意見 / 尖銳的問題 / 尖銳的評論 / 尖銳的反駁 / 尖銳的分析 / 尖銳的觀察 / 尖銳的洞察 / 尖銳的情緒 / 尖銳的態度
1364,供人鍛鍊身體的房舍，內部設有各種健身器材。,健身房,A gym; A place equipped with various exercise machines for physical training.,供人鍛鍊身體的房舍，內部設有各種健身器材。,每個周末，我都會去健身房運動，這樣可以保持健康。 / 健身房裡有許多不同的器材，可以用來鍛鍊全身肌肉。 / 我和朋友約好在健身房見面，一起做力量訓練。 / 卒業後，健身房成為我放鬆和減壓的最佳去處。 / 健身房的環境非常好，讓人感覺輕鬆自在。 / 健身房的開放時間是早上六點到晚上十點，非常方便。 / 健身房裡經常舉辦團體課程，像是瑜伽和搏擊操，非常受歡迎。 / 我申請了健身房的會員卡，因此可以享受折扣和專屬服務。 / 在健身房運動後，我喜歡喝一杯蛋白質飲料來補充能量。 / 健身房的教練非常專業，總是能給我適合的訓練建議。 / 健身房的設施非常齊全，包括游泳池和桑拿，可以讓我全面放鬆身心。,n,健身房的會員 / 健身房的器材 / 健身房的教練 / 健身房的設施 / 在健身房 / 健身房的價格 / 健身房內 / 健身房的活動 / 健身房的開放時間 / 健身房的課程
1365,檢驗視查。[例]為確保公共安全無虞，有關單位已派員檢視該場所的逃生設備。,檢視,To examine or inspect.,檢驗並查看某事物，確認其是否符合要求或狀態良好。,為了確保專案進度，經理每天都會檢視團隊的工作進展。 / 在每次會議之前，我都會檢視相關的資料和報告，確保能有效討論。 / 他認為檢視自己的學習方式是提高成績的關鍵。 / 每學期結束時，老師會檢視學生的作業，以評估他們的學習成果。 / 為了提升產品品質，工廠定期檢視生產流程和機器設備的狀況。 / 在進行評估之前，專家們會詳細檢視所有的檢測數據。 / 每當發現問題時，主管都會立即檢視相關的文件和紀錄，找出原因。 / 為了確保網站安全，IT部門每日檢視系統的安全性與防護措施。 / 在籌備活動時，負責人會檢視每一項細節，避免出現失誤。 / 在制定新政策之前，政府會檢視既有法規的適用性和有效性。 / 進行專案回顧時，團隊會檢視整個過程，找出改進之處。,vp-t,檢視報告 / 檢視結果 / 檢視文件 / 檢視項目 / 進行檢視 / 定期檢視 / 詳細檢視 / 檢視狀況 / 檢視標準 / 深入檢視
1366,堅定的守著，不輕易放棄。[例]每個人都應堅守自己的工作崗位，努力奮鬥。,堅守,"To firmly adhere to or hold one's position with determination, not easily giving up.",堅定地守著某個位置或信念，不輕易放棄。,在困難時期，他依然堅守自己的信念，努力不懈。 / 我們應該堅守對朋友的承諾，不輕言放棄。 / 無論外界的壓力多大，他始終堅守自己的原則，從未妥協。 / 每個員工都應堅守崗位，這樣公司才能運行順利。 / 在這個競爭激烈的行業中，她堅守自己的職業道德，獲得了同行的尊重。 / 他無論遇到何種困難，都會堅守自己的立場，絕不輕易改變。 / 在追求夢想的過程中，我們需要堅守初心，才能不被挫折打倒。 / 當面對誘惑時，她堅守道德底線，使自己不受到影響。 / 面對批評，這位藝術家堅守自己的創作風格，拒絕迎合市場。 / 在這場運動比賽中，隊員們堅守戰術，用團結的力量迎接挑戰。 / 無論生活多麼艱難，他始終堅守家庭的責任，努力照顧每一個成員。,va-i,堅守信念 / 堅守原則 / 堅守初心 / 堅守崗位 / 堅守使命 / 堅守承諾 / 堅守立場 / 堅守信仰 / 堅守底線 / 堅守態度
1367,眼睛所看見、耳朵所聽到的事物。[例]他把這次旅遊的見聞寫下，在報紙上發表。,見聞,What I see and hear; experiences and knowledge gained through observation and listening.,眼睛所看見、耳朵所聽到的事物和經驗。,這次的學校校外教學讓我拓展了許多見聞，尤其是對自然科學的認識。 / 旅行的見聞讓她對不同文化有了更深刻的理解。 / 他把在國外的見聞寫成書，希望能與更多人分享。 / 參加國際會議讓我見識到世界各地的創新技術，這些見聞對我的工作幫助很大。 / 觀察市場的變化讓我增長了見聞，也提高了我的商業洞察力。 / 朋友分享他的見聞，讓我對這個陌生的城市產生了濃厚的興趣。 / 從老師的課程中，我獲得了不少見聞，尤其是歷史事件的背後故事。 / 參觀博物館的經歷讓我感受到文化遺產的重要性，這些見聞讓我更加珍惜生活。 / 在志願服務的過程中，我的見聞不僅限於社會問題，還學會了如何與不同背景的人交流。 / 他在社交場合中獲得的見聞，讓他在職場上更加游刃有餘，應對各種挑戰。 / 我的見聞讓我明白了環境保護的重要性，並激勵我參與到相關的活動中。,n,我的見聞 / 豐富的見聞 / 廣泛的見聞 / 見聞的分享 / 旅遊的見聞 / 知識與見聞 / 珍貴的見聞 / 開闊的見聞 / 見聞的交流 / 深入的見聞
1368,深信不疑。[例]他堅信只要不斷努力，就一定會實現理想。,堅信,To firmly believe or hold a strong conviction.,深信不疑，對某事有強烈的信念。,即使面臨困難，他仍堅信自己的選擇是對的。 / 在這次選舉中，她堅信自己支持的候選人能改變社會。 / 失敗並不讓他氣餒，因為他堅信只要持續努力就能成功。 / 他堅信團隊合作能帶來更好的結果，因此積極鼓勵大家互相合作。 / 儘管遭受批評，他依然堅信自己的藝術創作能觸動人心。 / 他堅信努力能改變命運，於是每天都積極學習。 / 在逆境中，她堅信自己的信念能指引她走出困境。 / 積極參與社會運動的他，堅信每一個小的改變都能促進更大的進步。 / 他經常告訴朋友，堅信自己的直覺是非常重要的，因為那是內心的聲音。 / 無論未來多麼不確定，他堅信希望永遠存在，讓他勇敢面對挑戰。 / 她堅信愛與理解能夠克服一切障礙，因此始終堅持與人和諧相處。,vs-t,堅信自己 / 堅信未來 / 堅信夢想 / 堅信希望 / 堅信信念 / 堅信努力 / 堅信原則 / 堅信自由 / 堅信價值 / 堅信理念
1369,困難辛苦。[例]備嚐各種艱辛，她終於獨力把孩子撫養長大。,艱辛,Difficult and arduous; characterized by hardship and struggle.,困難而辛苦的經歷。,在戰爭中，士兵們經歷了無數艱辛，堅守崗位。 / 他告訴孩子們，不管遇到多艱辛的困難，都要勇敢面對，才會成長。 / 為了追求夢想，她願意忍受艱辛，放棄舒適的生活。 / 他在公司工作的艱辛並非外人所知，要準備展示一切艱辛的日常，才能更好地向部下傳話。 / 經過多年的艱辛奮鬥，她終於創辦了自己的公司，實現了夢想。 / 面對艱辛的生活，他始終不放棄，努力尋找改善現狀的方法。 / 在攀登高峰的過程中，登山者們體會到了艱辛的真正意義，並深深地尊敬這份挑戰。  / 他們從小就在艱辛的環境中長大，但正是這些經歷鍛造了他們堅韌的性格。  / 即使前路艱辛，他也相信只要堅持努力，就一定能夠克服所有困難。  / 在艱辛的求學路上，她不斷激勵自己，終於迎來了成功的那一天。  / 無論遭遇多大的艱辛，他總是提醒自己，這些都是人生旅途中不可或缺的磨練。,n,艱辛的生活 / 面對艱辛 / 走過艱辛 / 克服艱辛 / 經歷艱辛 / 不畏艱辛 / 艱辛的歷程 / 生活艱辛 / 眼見艱辛 / 向艱辛致敬
1370,堅定有毅力。[例]從這次突發事件中，可以看出她堅毅果敢的一面。,堅毅,Resolute and persistent; characterized by determination and steadfastness.,性格堅定，具有毅力，面對困難不輕易放棄。,他的堅毅不拔的精神讓他克服了生活中的重重挑戰。 / 面對困難，只有堅毅的人才能持續走下去，不會輕易放棄。 / 媽媽對於生活的堅毅態度一直激勵著我勇敢面對挑戰。 / 在考試的壓力下，他展現出堅毅的決心，努力克服焦慮情緒。 / 她在比賽中以堅毅的意志，不顧傷痛，為團隊爭取了榮譽。 / 雖然失敗了多次，但他的堅毅信念始終未曾動搖，繼續追尋夢想。 / 這段歷程讓我更加明白，堅毅是成功不可或缺的要素之一。 / 即使遇到挫折，他依然用堅毅的心態面對每一個挑戰，永不放棄。 / 她的堅毅表現令導師印象深刻，認為她未來一定能有所成就。 / 在艱苦的訓練中，隊伍展現出堅毅的拼搏精神，最終贏得了冠軍。 / 他們的堅毅努力不僅改變了自己的命運，也激勵了周圍的人一起奮鬥。,vs-adj,堅毅的精神 / 堅毅的信念 / 堅毅的決心 / 堅毅的態度 / 堅毅不拔的意志 / 堅毅的品格 / 堅毅的表現 / 堅毅的追求 / 堅毅地面對 / 堅毅的努力
1371,堅實強硬。[例]胡桃的果實外殼堅硬，很難用手剝開。,堅硬,Hard and solid; firm and tough.,外表或物體的硬度非常大，難以變形或破損。,一個堅硬的決心能夠克服很多困難。 / 在寒冷的冬天，河面上的冰塊變得堅硬，讓人們可以安全地走過去。 / 他經過多年的訓練，已經鍛鍊出堅硬的肌肉，能夠輕鬆舉起重物。 / 這種堅硬的材料在建築中非常重要，可以增加建築物的穩定性。 / 她面對挑戰時展現了堅硬的意志，從不輕言放棄。 / 當風暴襲來時，堅硬的窗戶提供了必要的保護，讓屋內的人感到安全。 / 他心中的堅硬信念使他在逆境中依然堅持自己的理想。 / 經過長時間的磨練，她的思維變得堅硬且清晰，再也不會被外界的干擾所左右。 / 在這場比賽中，選手們展現出堅硬的競爭精神，毫不畏懼對手的挑戰。 / 這座堅硬的岩石山脈，不僅美麗，還是登山者們夢想的目標。 / 他理性的思考方式讓他的觀點顯得堅硬，不容易被他人動搖。,vs-adj,堅硬的外殼 / 堅硬的地面 / 堅硬的岩石 / 堅硬的材料 / 堅硬的果實 / 堅硬的表面 / 堅硬的信念 / 堅硬的思想 / 堅硬的競爭 / 堅硬的冰塊
1372,囚禁罪犯的牢獄。[例]經由警方嚴密的追捕，越獄的逃犯在逃亡三天後就被抓回監獄了。,監獄,A prison; A facility where criminals are confined as punishment for their offenses.,囚禁罪犯的地方。,在電影裡，主角經常穿越監獄，企圖拯救被冤屈的好友。 / 在村子裡，人們談論著那間古老的監獄，據說裡面藏著許多不為人知的秘密。 / 法官宣判後，他對於被送入監獄的結果十分不滿，感到非常絕望。 / 這位作家曾在監獄裡度過幾年，他的經歷使得他的小說更加真實感人。 / 業內專家提出建議，改革監獄系統，以便更好地幫助囚犯重返社會。 / 監獄的生活對於囚犯來說是非常艱苦的，他們每天都要遵守嚴格的規則。 / 在監獄裡，囚犯們得到的教育資源非常有限，這讓他們重獲自由後感到困惑。  / 這部紀錄片深入探討了監獄的日常生活，揭示了許多不為人知的挑戰和困難。  / 每當有新囚犯被送進監獄，老囚犯們總是用自己的經驗告訴他們要如何適應這個環境。  / 監獄裡的矯正官員努力工作，希望能夠幫助囚犯改過自新，重新融入社會。  / 一些人對於監獄的存在表示質疑，認為應該尋找更人道的替代方案來處理犯罪問題。,n,一間監獄 / 監獄制度 / 公立監獄 / 私立監獄 / 監獄裡 / 監獄的生活 / 監獄中的囚犯 / 監獄的規則 / 在監獄裡 / 監獄與社會
1373,當場目睹而可以作證的人或可以作為證據的物品。[例]事發時他正好路過該處，可為這場車禍見證。,見證,A witness; a person or thing that can provide testimony or evidence based on direct observation.,當場目睹某個事件的人或可以作為證據的物品。,法庭上，他是一個重要的見證人，能夠提供關鍵的證據。 / 在這場比賽中，選手們的努力和汗水都是實現夢想的珍貴見證。 / 這段錄影帶成為了事件發生時的清晰見證，讓人們了解真相。 / 每一位參加者的分享都是對這個活動成功的見證，讓大家更加珍惜這份經歷。 / 他們的友情經歷了多年的考驗，成為彼此生命中的美好見證。 / 在咖啡廳裡，一位顧客的微笑默默見證了這家店的溫馨氛圍。 / 這本相冊記錄了家族的點滴歷史，成為每個成員之間情感的可靠見證。 / 她在演講中提到的每一個故事都是對自己奮鬥過程的真實見證，激勵了在場的每一個人。 / 博物館中的每一件展品都見證了人類文明的演變，讓參觀者感受到歷史的深遠。 / 這次旅行中的每一個瞬間都是一段難忘回憶的見證，讓她時時想起當時的快樂。 / 社區活動吸引了大量居民參與，他們的熱情見證了這個地方的團結與關愛。,vs-t/N,一個見證人 / 重要的見證 / 提供見證 / 作為見證 / 可靠的見證 / 清晰的見證 / 見證歷史 / 决定性的見證 / 珍貴的見證 / 描述見證
1374,硬化、不靈活。[例]凍僵、僵挺,僵,Stiff; rigid; inflexible.,硬化而不靈活。,剛睡醒時，我的手腳經常感覺有點僵。 / 在寒冷的冬天，長時間待在外面容易讓我的手指凍僵。 / 當我坐在同一個地方太久後，身體會變得有點僵硬，不太好活動。 / 跑步熱身的時候，我盡量避免肌肉僵硬帶來的疼痛。 / 他的表情僵硬，看起來對周圍的環境感到不自在。 / 每次緊張的時候，我的肩膀會變得僵硬，讓我更難放鬆。  / 如果不定期運動，關節可能會逐漸僵化，影響日常活動。 / 我喜歡在早晨做瑜伽，幫助緩解身體的僵硬感。  / 寒冷的天氣使得路面變得僵硬，行車時需要特別小心。  / 當他靜靜地坐著思考時，臉上的表情顯得有些僵，似乎陷入了深思。  / 聽到那個意外消息後，她的反應變得僵滯，不知道該怎麼回應。,vs-adj,身體僵硬 / 僵化的思想 / 僵死的關係 / 僵持不下 / 感覺僵硬 / 動作僵硬 / 逐漸僵化 / 僵硬的表情 / 思維僵化 / 頭腦僵化
1374,收斂起笑容，臉部表情變得嚴肅。[例]別老是僵著臉，臉帶微笑才能讓人感到親切。,僵,"To stiffen or freeze, often referring to a lack of movement or expression.",收起笑容，臉部表情變得嚴肅。,他的笑容漸漸消失，臉孔變得僵硬而沉重。 / 在緊張的氣氛中，他的臉色突然僵住了，顯得非常尷尬。 / 朋友們一直在逗他笑，但他卻僵著臉，毫無表情。 / 在那個令人不安的瞬間，她的臉色僵直，無法發出任何聲音。 / 當聽到不好的消息時，他的表情立刻變得僵硬，似乎無法接受現實。 / 她看著照片時，原本開心的笑臉瞬間僵住，回憶湧上心頭。 / 會議上，當討論到敏感話題時，許多人的表情都變得僵硬，氣氛一度陷入沉默。 / 當他看到那個突發的場景時，臉上的笑容瞬間僵硬，無法適應這樣的變化。 / 即使面對朋友的玩笑，他仍然僵著臉，讓大家感到有些不安。 / 隨著音樂的轉變，她的舞姿也變得僵硬，似乎失去了原本的靈動感。 / 他的聲音逐漸小了下來，當他意識到錯誤時，整個人顯得僵滯不前。,vp-i,僵著臉 / 僵硬表情 / 僵化態度 / 僵默不語 / 僵直神情 / 僵冷笑容 / 僵在原地 / 僵硬面孔 / 僵化觀念 / 僵滯不前
1375,指閱歷豐富，練達世故的人。[例]他是個老江湖，這事難不倒他的！,江湖,A seasoned person with extensive experience and streetwise knowledge.,指經驗豐富，懂得世俗人情的人。,這位老江湖不僅擁有豐富的經驗，還能輕鬆解決各種複雜的問題。 / 在商業談判中，江湖智慧讓他們總能找到雙方都滿意的解決方案。 / 他總是能從江湖故事中汲取教訓，幫助自己應對生活的挑戰。 / 雖然她看起來年輕，但她在江湖的闖蕩讓她無比成熟。 / 老江湖在處理人際關係時，懂得怎麼把握分寸，讓人感到舒服。 / 即使遇到困難，老江湖也總能在關鍵時刻提供幫助，讓人感到安心。 / 在江湖中打滾多年，他早已習慣了風雨無阻的生活。 / 這些年來，他積累的江湖經驗，使他成為眾人尋求諮詢的對象。 / 她的江湖救急讓許多人感激不已，因為她總是在最需要的時候出現。 / 老江湖用他的經歷告訴年輕人，只有不斷學習才能在江湖中立足。 / 透過這些江湖故事，我們能夠更深入地理解人性和生活的真諦。,n,老江湖 / 江湖經驗 / 江湖智慧 / 江湖故事 / 交往江湖 / 打交道江湖 / 精明的江湖 / 圓滑的江湖 / 江湖救急 / 闖蕩江湖
1375,舊時泛指中原各地。今多指所處的環境。[例]人在江湖，身不由己。,江湖,A term that originally referred to various regions in the central plains; now it often signifies the environment or situation one is in.,舊時指中原各地，現在多用來形容所處的環境。,在江湖中，朋友之間的情誼特別重要。 / 他的故事在江湖裡流傳著，讓人感到既真實又傳奇。 / 有時候，江湖的規則讓人難以適應，必須謹慎行事。 / 在江湖上，知道誰是真正的朋友十分關鍵。 / 學習武功的人，往往都希望能在江湖中闖出一片天。 / 進入江湖後，我才明白人心的險惡與不易。 / 當江湖的英雄站出來時，大家都感受到了一種激勵和力量。 / 活在江湖中，我學會了珍惜每一個能相助的人。 / 江湖的故事充滿了激情與冒險，讓人不禁渴望體驗一番。 / 面對江湖的挑戰，他選擇了堅持自己的信念，不輕易放棄。 / 在這個險惡的江湖中，智慧和勇氣是最重要的生存法則。,n,江湖的故事 / 江湖的規則 / 進入江湖 / 活在江湖 / 混跡江湖 / 人在江湖 / 險惡的江湖 / 夢幻的江湖 / 體驗江湖 / 當江湖的英雄
1376,相持不下，停滯而無法開展的局勢。[例]經過長時間的冷戰以後，我決定先打破僵局，主動向對方展現友好的態度。,僵局,A deadlock; a situation in which progress is halted and neither side can advance.,相持不下，停滯而無法開展的局勢。,他們交涉了一整天，仍然處於僵局，無法達成協議。 / 城市的交通問題陷入僵局，各方都持不同意見，無法找到解決方案。 / 兩國之間的貿易談判因為某些敏感議題而產生僵局，讓雙方都感到沮喪。 / 當學生討論如何分配小組任務時，意見不合導致僵局，最後教師不得不介入。 / 因為缺乏信任，團隊合作經常陷入僵局，影響項目進度。 / 這場辯論賽的雙方針鋒相對，最終轉向僵局，再也無法提出新的論點。 / 在家庭會議上，對於選擇度假地點的爭論引發僵局，讓大家都感到無奈。 / 由於去年競標的價格過高，這個城市的基礎建設計畫面臨僵局，迫使當局重新評估方案。 / 這兩位老友因為一個誤會而冷戰，導致彼此之間出現僵局，誰都不願首先低頭和好。 / 在會議上，專家們對於研究方向的不同看法演變成僵局，讓整個討論陷入停滯。 / 由於缺乏共識，這項重要的法律改革提案在議會中遭遇僵局，無法繼續討論。,n,打破僵局 / 陷入僵局 / 解決僵局 / 擺脫僵局 / 造成僵局 / 逃避僵局 / 形成僵局 / 面對僵局 / 在僵局中掙扎 / 僵局影響進展
1377,泛指軍中的高級將領。如漢代有大將軍、驃騎將軍等。今指軍隊中，少將以上的高級武官。[例]王將軍一生馳騁沙場，功業彪炳。,將軍,A general; a high-ranking military officer.,泛指軍中的高級將領，通常指少將以上的武官。在漢代有大將軍、驃騎將軍等職位。,在古代，將軍的指揮能力直接影響著戰爭的勝負。 / 每當城外鼓聲大作，將軍就會迅速召集士兵，準備迎戰。 / 將軍穿著鎧甲，手持寶劍，威風凜凜地走在前線。 / 在戰爭結束後，將軍會在城中接受人民的感謝與歡迎。 / 將軍的判斷力與決策能力是軍隊成功的關鍵因素之一。 / 一位將軍需要具備冷靜的頭腦和勇敢的心，以應對各種挑戰。 / 他們常常在臨戰前晚上，仔細研究敵軍的動向，以制定最佳的戰術。 / 將軍的名聲常常與戰役的勝利緊密相連，成為後世傳頌的英雄。 / 當將軍發出進攻的命令時，士兵們便毫不猶豫地衝向敵陣。 / 在歷史的長河中，許多將軍以卓越的才能，改變了國家的命運。 / 將軍的成就不僅在於戰場上的榮耀，還包括對國家安定的貢獻。,n,一位將軍 / 軍隊將軍 / 高級將軍 / 將軍的決策 / 將軍的指揮 / 將軍的勇氣 / 將軍的命令 / 大將軍 / 將軍的成就 / 將軍的策略
1378,評論是非曲直。[例]這件事一定得找他講理，當面說個明白。,講理,To reason or argue about rights and wrongs.,評論事情的是非曲直，通常希望達成共識。,我覺得兩個人吵架，最後一定要找個人出來講理，這樣才能化解誤會。 / 阿明和阿偉的爭吵，如果不講理的話，可能會影響到大家的友誼。 / 每次我們開會討論問題，都會先講理，然後再尋求解決方案。 / 即使在激烈的辯論中，我們也應該講理，保持理智的討論氛圍。 / 她提醒我們，講理的技巧是在生活中非常重要的，尤其是在衝突情境中。 / 我們要講理，尊重彼此的觀點，這樣才能更好地合作。 / 當遇到意見不合的情況時，大家應該坐下來講理，以免情緒升溫。  / 在家庭聚會上，若有矛盾出現，最好的方法就是講理，這樣能讓氣氛回暖。  / 講理不僅僅是說服別人，更是一種理解和尊重對方的表現。  / 為了促進團隊合作，我們必須在碰到問題時，先講理，然後再提出解決方案。  / 無論在什麼場合，講理都是解決衝突的關鍵，讓彼此都能接受的結果。,va-t,講理的方式 / 講理的時候 / 講理的對象 / 講理的能力 / 講理的重要性 / 講理的理由 / 講理的技巧 / 講理的情況 / 是否講理 / 講理的原則
