number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
592.0,懸掛或把物品垂直拉上去。[例]懸吊、垂吊、上吊　◎,吊,"To suspend or hang, often vertically.",懸掛或把物品垂直拉上去。,在公園裡，孩子們在吊床上玩耍，享受著陽光和微風。 / 職工在倉庫裡使用吊車，以便安全地搬運重物。 / 工人在高空中安裝吊燈，確保每個角落都能明亮照明。 / 吊橋搖搖晃晃，讓行人感受到一絲刺激和緊張。 / 她的裙子採用了吊帶設計，顯得既時尚又舒適。 / 在博物館裡，藝術品被小心地吊起來，避免了與遊客的碰撞。 / 在節慶期間，商店的門口懸吊著五彩繽紛的吊飾，吸引了不少路人的注意。 / 大家在海邊的吊椅上悠閒地享受著海風，忘卻了城市的喧囂。 / 吊鐘的聲音在小鎮上回蕩，讓人感受到一種平靜與懷舊的氣息。 / 他在自家後院安裝了吊網，專門用來捕捉飛來的小鳥。 / 無論是在咖啡館還是書店，吊燈的柔和光線都營造出了一種溫馨的氛圍。,vp-t,懸吊燈具 / 吊床 / 吊飾 / 吊帶裙 / 吊鐘 / 吊橋 / 吊牌 / 吊車 / 吊起裝置 / 吊裝帶
593.0,雕刻的技術或成品。[例]竹雕、木雕、浮雕,雕,"Carving; the art or technique of creating sculptures or designs by cutting, chipping, or engraving material.",雕刻技術或成品，通常以物體為主，通過細緻的工藝創造出立體形狀。,這件木雕作品展現了高度的藝術技巧，讓人感到驚豔。 / 觀賞這些精緻的浮雕時，我不禁想到了歷史的故事。 / 在博物館裡，有一尊古老的石雕，吸引了許多遊客的目光。 / 這位雕塑家的新作以生動的形象，捕捉了動物的靈性。 / 市場上，有很多精美的手工竹雕，成為旅遊的熱門紀念品。 / 藉著這些充滿情感的雕刻作品，觀眾可以感受到創作者的內心世界。 / 這座廣場中央的雕塑，象徵著城市的繁榮與希望，深受居民喜愛。 / 在藝術展覽中，許多人駐足欣賞那幅獨特的浮雕畫作，讚嘆不已。 / 這件青銅雕塑的細節處理十分精緻，讓人不由得想探究其背後的故事。 / 夜晚，燈光照耀著公園中的石雕，為整個環境增添了幾分神秘與靜謐。 / 這些傳統的竹雕，不僅展示了手藝人的工藝，更傳承了豐富的文化歷史。,n,雕塑 / 浮雕 / 木雕 / 雕刻 / 竹雕 / 精美的雕刻 / 典雅的雕塑 / 知名的雕刻家 / 文化的雕刻特徵 / 複雜的雕刻工藝
593.0,刻鏤。[例]雕塑、雕刻,雕,To carve or engrave.,刻鏤於材料上，通常使其形成特定的形狀或圖案。,這位藝術家的雕塑作品展現了生命的美麗與堅韌。 / 在博物館裡，我見到了一尊古老的石雕，十分震撼。 / 雕刻的過程需要極大的耐心和專注力，讓人佩服。 / 那座城市的公共藝術裝置，結合了現代特色與傳統雕刻技術。 / 雕刻師的作品，細緻入微，每一個細節都展現了他的用心。 / 他的雕刻技術非常精湛，讓作品栩栩如生。 / 在藝術展覽上，我驚訝地發現了一組精巧的木雕，讓人流連忘返。 / 每當我看到那幅雕刻的藝術作品，都能感受到它背後的故事與情感。 / 雕刻的藝術不僅僅在於形狀，更在於能觸動人心的靈魂。 / 那個小鎮上的雕塑公園，展示了許多當地藝術家的創意與才華。 / 這件珍貴的雕塑，反映了歷史的沧桑與文化的交融，令人深思。,va-t,雕塑作品 / 雕刻技術 / 雕刻的藝術 / 雕刻作品 / 精緻的雕刻 / 雕刻的過程 / 雕刻的細節 / 雕刻師的作品 / 珍貴的雕塑 / 雕塑展覽
594.0,雕鑿刻畫。[例]這位藝術家擅長雕刻佛像，許多寺廟裡都有他的作品。,雕刻,To carve or sculpt; to engrave or chisel.,用工具在材料上進行雕鑿和刻畫，通常創造出立體的形象或裝飾。,這位藝術家擅長雕刻佛像，許多寺廟裡都有他的作品。 / 在公園裡，有人正在仔細雕刻一塊木頭，想做成一個小貓的樣子。 / 雕刻是一種需要耐心和技巧的藝術，許多人在學習的時候會感到挑戰。 / 這件雕刻作品的細節非常精緻，讓觀眾驚嘆不已。 / 他的雕刻作品不僅在國內受到喜愛，還被許多海外友人收藏。 / 在藝術展覽中，我看到許多精美雕刻，讓我對這種藝術形式更加欣賞。 / 這位雕刻大師的作品融合了傳統與現代，吸引了大量的藝術愛好者前來參觀。  / 最近，我參加了一個雕刻課程，學習如何用石頭創作出美麗的形狀。  / 雕刻技術的發展，使得藝術家們能夠創作出更加複雜和立體的作品。  / 這個博物館展出了一系列古代雕刻，讓人們感受到歷史的魅力。  / 她的雕刻作品常常以自然為題材，表現出對生命的深刻理解。,va-t/N,精美雕刻 / 雕刻藝術 / 雕刻技巧 / 雕刻作品 / 雕刻大師 / 雕刻風格 / 雕刻材料 / 雕刻細節 / 雕刻過程 / 現代雕刻
595.0,雕刻塑造。[例]這尊石膏像雕塑得栩栩如生，十分逼真。,雕塑,"To carve and shape, typically referring to the act of creating a sculpture.",用雕刻或塑造技術創作成的立體藝術作品。,這座雕塑在夕陽下顯得格外耀眼，吸引了許多遊客。 / 雕塑家用心雕刻每一個細節，希望傳達出作品的情感。 / 園中的這些雕塑，讓整個環境看起來更加優雅與藝術化。 / 這件現代雕塑的設計非常獨特，挑戰了傳統藝術的界限。 / 在美術館裡，我看到了許多著名雕塑的複製品，讓我感受到藝術的力量。 / 這位雕塑家的新作融入了當代科技元素，展現了未來雕塑藝術的可能性。 / 參加雕塑工作坊的學生們，學習如何運用不同的材質創作獨特的作品。  / 這座雕塑的造型靈感來自於自然，讓人感受到生命的力量與美感。  / 城市廣場中的這尊雕塑，象徵著和平與友誼，成為居民心中的驕傲。  / 當我觸摸這件雕塑時，能感受到藝術家傳遞的深刻情感與思想。  / 在這次藝術展覽中，特色雕塑作品引發了觀眾對於現實與幻想的思考。,va-t/N,雕塑作品 / 雕塑家 / 雕塑藝術 / 雕塑材質 / 雕塑技巧 / 雕塑風格 / 雕塑展覽 / 雕塑細節 / 雕塑造型 / 雕塑學習
595.0,雕刻塑造成的藝術作品。[例]公園裡的雕塑出於大師手筆，極具藝術價值。,雕塑,A sculpture; an artistic work created by carving or modeling materials.,以雕刻或塑造技術創作而成的藝術作品。,這件雕塑作品展現了藝術家的獨特風格，令人印象深刻。 / 公園裡的雕塑為環境增添了很多色彩和生機。 / 他在老師的鼓勵下，開始嘗試創作屬於自己的雕塑。 / 這座巨大的雕塑吸引了許多遊客前來拍照留念。 / 雕塑展覽中的每一件作品都講述了一個感人的故事。 / 參觀過這位知名藝術家的雕塑展之後，我對藝術產生了更深的理解。 / 這座雕塑以其獨特的材料和形式，挑戰了傳統藝術的界限。 / 在城市的廣場上，這座雕塑成為人們聚集和交流的中心。 / 這位年輕藝術家的雕塑作品，表現了對於生命的熱愛與思考。 / 藉著雕塑藝術，他希望能夠喚起人們對環保議題的重視。 / 他在晨跑時經常路過那座著名的雕塑，每次都感受到一種心靈的震撼。,n,雕塑作品 / 雕塑藝術 / 雕塑展覽 / 精美的雕塑 / 知名的雕塑 / 抽象的雕塑 / 受人喜愛的雕塑 / 高大的雕塑 / 彩色雕塑 / 混合材料的雕塑
596.0,以人物為題材的雕刻作品，通常以銅、大理石、木材為材料。[例]這尊雕像真是栩栩如生，極為傳神。,雕像,"A statue; A sculptural work representing a person, typically made of materials such as bronze, marble, or wood.",以人物為題材的雕刻作品，通常以銅、大理石或木材製成。,這座雕像高達五公尺，展現了藝術家對人物的深刻理解。 / 城市的廣場中央矗立著一尊和平的雕像，吸引了無數遊客前來拍照。 / 這位雕刻家的作品以其細膩的雕像聞名，令人驚嘆不已。 / 在博物館裡，有一尊古希臘的雕像，讓人感受到歷史的魅力。 / 雕像的每一個細節都經過精心雕刻，栩栩如生地呈現了角色的情感。 / 這尊知名的雕像吸引了眾多藝術愛好者駐足欣賞。 / 公園裡的這座雕像，象徵著友誼和團結，讓人倍感溫暖。 / 在最近的藝術展覽中，展出了多位當代雕刻家的新作，包括一些獨特的雕像作品。 / 這尊雕像的造型獨特，讓人不禁思考其背後的故事與意義。 / 雕像的材質選用上等大理石，使整體作品更顯優雅和永恆。 / 在學校的操場上，矗立著一座紀念英勇校友的雕像，激勵著每一位學子奮發向上。,n,雕像藝術 / 巨大的雕像 / 精緻的雕像 / 古老的雕像 / 知名的雕像 / 雕像作品 / 雕像展示 / 雕像美感 / 雕像造型 / 雕像雕刻
597.0,堆聚、累積或重複折疊。[例]堆疊、疊羅漢、疊石為山,疊,"To pile, stack, or fold in layers.",堆聚、累積或重複折疊的行為。,他把書疊在一起，放在桌子的角落。 / 小朋友在沙灘上玩的時候，喜歡疊沙堡。 / 她的衣服被疊得整整齊齊，讓人一看就很舒服。 / 當我們疊卡牌的時候，要小心不要讓它們滑下來。 / 在這個遊戲中，玩家需要把圖塊疊高來獲得分數。 / 在課堂上，老師教學生如何把紙疊成各種形狀。 / 他用心疊了一個紙鶴，希望能帶來好運。 / 每當整理房間時，她總是喜歡把玩具疊放整齊。 / 在藝術展覽中，有一件作品是用石頭疊成的，非常引人注目。 / 他們在野外疊起木頭，準備生火露營。 / 他們甚至還經過詳細的計算，才能把這些影像疊合到一起。 / 我媽媽總是把家裡的敷料疊得整齊，方便下次使用。,vp-t,疊羅漢 / 疊床架屋 / 疊影 / 疊合 / 疊字 / 疊加 / 疊勢 / 疊報 / 疊音 / 疊複
597.0,量詞：(1)計算重疊堆積物的單位。[例]一疊紙、兩疊文件,疊,"A measure word for counting stacks or piles, typically used for items that are stacked or layered.",計算重疊堆積物的單位。,新買的桌布一疊疊地放在櫃子上，等著被使用。 / 他在整理書房時，發現了幾疊舊報紙堆在角落。 / 她小心翼翼地將每一疊文件都標記好，以免遺失。 / 老闆要求我的報告要打印成三疊，方便分給同事參考。 / 這位藝術家喜歡用疊加的方式創作，讓每一疊顏色都能展現獨特的層次感。 / 我從朋友那裡借了一疊書，打算這個週末好好閱讀。 / 在學校的資料室裡，有幾疊歷史書籍等待學生們借閱。 / 她將照片整理成幾疊，準備送給家人做紀念。 / 每當我看到那疊舊信件，就會想起許多美好的回憶。 / 他們在辦公室裡發現了幾疊合同，必須仔細審核每一份內容。 / 當我回到家時，發現桌上有一疊郵件需要處理。,疊's verb type: vs-t,紙 / 文件 / 衣服 / 郵件 / 報紙 / 書籍 / 信件 / 資料夾 / 名片 / 清單
598.0,"to nail, to sew on",釘2,To nail or sew on.,用釘子把東西固定在一起，或用線把東西縫合在一起。,他把照片釘在牆上，讓房間看起來更有趣。 / 村子裡的老榆樹下，釘著許多小孩畫的畫。 / 她的外套上釘了一顆漂亮的扣子，讓整件衣服更加吸引人。 / 在手工藝課上，我們學習怎麼釘布料，做出漂亮的袋子。 / 工人們工作時，要小心釘子不要掉落，以免造成意外。 / 他的沙發上釘了一個精美的靠墊，讓客廳的佈置更顯溫馨。 / 她把地圖釘在辦公室的牆上，方便大家隨時查看。 / 學校的告示板上釘滿了活動的海報，吸引了許多學生的注意。 / 他用釘子把架子釘穩，這樣書本就不會掉下來。 / 這件作品上釘了幾個不同的材質，讓它看起來更具立體感。 / 在戶外活動中，我們釘緊帳篷，以防晚上風吹雨打。,va-t,釘釘子 / 釘鞋底 / 釘布料 / 釘釘板 / 釘好的物品 / 釘緊的釘子 / 釘子掉落 / 別釘緊 / 釘鞋的設計 / 釘子戶
599.0,從事某些勞動職業的人。[例]園丁、庖丁、家丁,丁,"A laborer or worker; specifically refers to a person engaged in certain trades or occupations, such as a gardener, butcher, or household servant.",從事某些勞動職業的人。,他在市場上買了一條新鮮的魚，準備請廚丁做一道美味的清蒸魚。 / 昨天晚上，他的家丁幫忙打理庭院，讓整個環境看起來更整潔。 / 在古代，家丁的職責不僅是照顧主人，還負責處理一些家務雜事。 / 他打算請一位專業的園丁來修剪院子裡的樹木，以保持美觀。 / 在這部武俠小說中，主角的家丁身手不凡，常常在危險時刻保護主人。 / 前幾天，廚丁特地為客人準備了豐盛的晚餐，讓大家都讚不絕口。 / 她想要學習烹飪，於是請了一位經驗豐富的廚丁來指導她。 / 在這座豪宅裡，總是可以看到忙碌的家丁奔走，讓居住環境充滿生活氣息。 / 這名園丁在照料花園時，發現了一株罕見的植物，讓他的工作更加有趣。 / 每當有賓客來訪，家丁總是提前準備好茶水點心，讓客人感到賓至如歸。  / 這位廚丁的拿手好菜是紅燒肉，據說味道鮮美，讓人垂涎欲滴。,n,園丁 / 廚丁 / 家丁 / 魚丁 / 電丁 / 鐵丁 / 伐丁 / 編丁 / 製丁 / 書丁
599.0,成年男子。[例]壯丁、男丁、單丁,丁,An adult male.,成年男子。,村子裡的壯丁們常常一起參加體力比賽，以增進友誼。 / 每當村莊有慶典時，許多年輕的丁都會自動請纓幫忙佈置場地。 / 那位軍官年輕時也曾是一位勇敢的男丁，參與過多場戰役。 / 村裡的老丁經常向年輕人講述他的英雄故事，激勵他們勇於追夢。 / 這次的體育比賽，男丁們不僅展現了體能，還表現出團隊合作的精神。 / 在古代，家丁是主人家庭中不可或缺的一部分，負責日常的各項事務。 / 每當農忙季節到來，壯丁們總是早早起來，投入到田間的工作中。 / 這位老丁在村裡受到大家尊敬，因為他總是樂於助人，無私奉獻。 / 年輕丁們在學習傳統技藝時，常常請教村裡的前輩，力求提高自己的本領。 / 村中的男丁們時常組織文藝演出，讓大家在忙碌的生活中也能享受片刻的歡樂。 / 在節日慶典上，丁們負責準備美食，讓整個村莊都能享受到美味的佳餚。,n,壯丁 / 男丁 / 小丁 / 年輕丁 / 家丁 / 官丁 / 正丁 / 單丁 / 故丁 / 忍丁
599.0,天干的第四位，或排列次序的等第。在甲、乙、丙之後，表示第四級，或較差的等級。,丁,"The fourth of the ten Heavenly Stems, representing the fourth position in a ranked sequence.",天干的第四位，位於甲、乙、丙之後，表示第四級或較差的等級。,按照傳統的排列方式，丁是甲、乙、丙之後的第四位。 / 在乾燥的季節，丁等級的植物需要特別的水分照顧。 / 在測試中，他的表現被評為丁，顯示出他需要更多的努力。 / 丁的整體水平較低，學習計劃必須加強以達到更高的標準。 / 明年將根據丁的評估結果來調整這些職位的需求。 / 為了更好地理解這些概念，我們需要學習甲、乙、丙、丁的基本特徵和區別。 / 在古代中國，丁被用來表示四季中的秋季，象徵著收穫的時刻。 / 隨著科技的進步，丁的計算方法也在不斷更新，以提高效率。 / 在這個競賽中，他的成績被標示為丁，讓他明白了提升的必要性。 / 丁的評級系統幫助教師更好地了解學生的學習狀況。 / 在社會分工中，丁的角色雖然不如甲、乙、丙重要，但依然不可或缺。,n,甲乙丙丁 / 丁等級 / 丁的意義 / 丁的分類 / 丁的特徵 / 丁的數量 / 丁的排列 / 丁的比較 / 丁的標準 / 丁字形
599.0,方形的小型塊狀物。[例]雞丁、肉丁,丁,"A small, cubic piece; typically refers to diced food items.",方形的小型塊狀物。,這道菜的肉丁切得剛好，讓湯頭更加美味。 / 在中餐廳，雞丁的炒法各有特色，讓人選擇困難。 / 她用新鮮的蝦丁製作了美味的海鮮粥，讓人垂涎欲滴。 / 餐廳的招牌菜是一道香辣豆腐丁，非常受顧客喜愛。 / 我最喜歡的快餐是蔬菜丁配米飯，既健康又方便。 / 如果你把牛肉丁加入這道菜，味道會更加豐富。 / 這個食譜中，魚丁的處理方法非常講究，使得每一口都充滿鮮味。 / 她用火腿丁和雞肉丁炒蛋，讓早餐變得更加美味可口。 / 當朋友來聚會時，我常常準備一道雜菜丁沙拉，既清爽又營養。 / 這家店的炸雞丁外酥內嫩，是我每次來都不得不點的美食。 / 這道菜的肉丁切得剛好，讓湯頭更加美味。 / 她用新鮮的蝦丁製作了美味的海鮮粥，讓人垂涎欲滴。,n,雞丁 / 牛肉丁 / 蔬菜丁 / 魚丁 / 鮮蝦丁 / 豆腐丁 / 火腿丁 / 雜菜丁 / 雞肉丁 / 馬鈴薯丁
600.0,a nail,釘1,A nail.,用金屬或其他材料製成，通常是小而尖，主要用來固定物品。,他用釘子把海報固定在牆上。 / 我需要一顆鐵釘來修理我的椅子。 / 這張桌子因為釘子鬆動而有點搖晃。 / 她用木釘把兩塊木板連接在一起。 / 如果釘子太長，可能會穿過木頭刺到另一邊。 / 用一顆釘子把這個架子固定住就可以了。 / 我在修理木箱時發現裡面有幾顆釘子掉出來了。 / 他選擇了鋼釘來增強這個結構的穩定性。 / 這幅畫掛得不太平，可能是釘子的位置需要調整一下。 / 今天我學習了如何正確地拔釘，以免損壞木頭。 / 釘進去的釘子如果變得生鏽，會影響物品的使用壽命。,n,一顆釘 / 一支釘 / 釘子帽 / 鋼釘 / 木釘 / 用釘固定 / 釘進去 / 拔釘 / 直釘 / 裝釘的工具
