number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
520,量詞：(1)計算娛樂節目演出期間的單位。[例]作了三檔秀　(2)計算事物、事件的單位。相當於「碼」、「件」。[例]為了這檔事，我四處奔波，可真累壞了！,檔,"A measure word: (1) A unit for counting the performance duration of entertainment programs. (2) A unit for counting matters or events, equivalent to ""items"" or ""cases.""",量詞：用來計算娛樂節目演出期間的單位。也用來計算事物或事件的數量，類似於「碼」或「件」。,這檔比賽吸引了許多運動愛好者前來參加。 / 在新年期間，電視上播出了幾檔特別節目，讓人們感受到節日的氣氛。 / 每檔工作都需要仔細安排時間，才能提高效率。 / 這檔專案需要更多的人力資源，以確保按時完成。 / 他的畫展每檔都有不同的主題，吸引了不少藝術愛好者前來欣賞。 / 我們這檔活動旨在提高社區的環保意識。 / 這檔新劇的首播吸引了眾多粉絲，大家都在討論劇情。 / 每檔課程都設計了互動環節，以增加學生的學習興趣。 / 這檔音樂會的票數量有限，因此大家都提前預訂。 / 在這檔會議上，專家們分享了最新的行業趨勢與洞見。 / 每檔電影的上映都引發了影迷的熱烈期待與討論。,m,這檔比賽 / 一檔演出 / 每檔工作 / 新檔案 / 舊檔案 / 這檔選舉 / 一檔專案 / 每檔節目 / 重要檔案 / 三檔電影
520,汽、機車變速器。[例]排檔、換檔,檔,A gear in a vehicle's transmission system.,汽車和機車的變速器中，根據不同的速度和負荷切換的不同檔位。,我在開車時學會了如何快速換檔，以提高行駛效率。 / 汽車的檔位設計使得駕駛更加平穩，不容易感到震動。 / 在山路行駛時，降低檔位可以讓車輛更安全地控制速度。 / 當遇到交通堵塞時，經常需要在低檔和空檔之間切換。 / 他告訴我，駕駛手排檔車需要多加練習，才能熟練掌握技巧。 / 在高速公路上，駕駛員需要適時升檔，以保持車輛的最佳性能。 / 當我學會了使用手剎和換檔的技巧後，開車的自信心也增強了。 / 在駕駛課上，教練強調了換檔時要注意引擎的轉速。 / 使用自排檔駕駛的好處是可以減少駕駛者的操作壓力。 / 經過一段時間的練習，我終於可以順暢地在不同檔位之間切換。 / 了解檔位的功能可以幫助駕駛者更好地應對各種行駛環境。,n,排檔 / 換檔 / 升檔 / 降檔 / 自排檔 / 手排檔 / 空檔 / 檔位 / 低檔 / 高檔
520,組合的夥伴。[例]搭檔、拍檔、兄弟檔,檔,"A partner or associate in a group; often used in contexts like ""搭檔"" (partner), ""拍檔"" (mate), and ""兄弟檔"" (brotherhood).",組合在一起的夥伴或朋友。,學生們在參加比賽前，會先確認自己的搭檔。 / 在這次的科技展覽中，我們兩人組成一個檔來展示新發明。 / 兄弟檔之間互相幫忙，讓彼此的生活更加充實。 / 她和她的姊妹檔一起去旅行，享受難得的閒暇時光。 / 在志願者活動中，許多人組成了不同的檔，為社區貢獻力量。 / 在這個桌遊的世界裡，搭檔之間的默契是贏得比賽的關鍵。 / 我和我的好友檔計劃了一個驚喜派對，慶祝我們的好朋友生日。 / 在專業的工作環境中，良好的同事檔合作能提升團隊的效率。 / 這次的運動會中，各班都組成了自己的檔，展現了團隊的精神。 / 他們的拍檔關係讓這部電影更加動人，觀眾也能感受到深厚的情感。 / 這些志工檔在一起努力，讓活動充滿了熱情與活力。,n,搭檔 / 拍檔 / 兄弟檔 / 姊妹檔 / 夥伴檔 / 同事檔 / 好友檔 / 朋友檔 / 家庭檔 / 志工檔
520,貨品的等級或價位。[例]低檔貨、高檔產品,檔,A classification or range indicating the quality or price of goods.,貨品的等級或價位。,這家店的產品都是高檔貨，價錢不菲，但品質非常好。 / 我喜歡在優惠期間買低檔貨，這樣可以節省不少開支。 / 最近我發現一間專賣中檔貨的商店，商品設計時尚又實惠。 / 雖然這款名牌包包屬於高檔貨，但我仍然希望能找到打折的機會。 / 朋友推薦我去逛那家專門銷售平價中檔貨的店，真的是物超所值。 / 這家店的中檔貨品經常有促銷活動，吸引了很多顧客前來選購。 / 我對這款全新高檔貨品的評價非常高，因為它的質感和設計都很出色。 / 旅遊時，我喜歡在當地市場挑選一些低檔貨，這樣能體驗到真實的地方文化。 / 網上購物讓我輕鬆找到各種種類的中檔貨，方便我比較價格。 / 這名設計師的作品雖然是高檔貨，但他的創意和手工藝令人驚艷。 / 最近我發現一個專賣折扣低檔貨的網站，讓我能以更低的價格購買到心儀的商品。,n,高檔貨 / 中檔貨 / 低檔貨 / 名牌高檔產品 / 優質高檔貨 / 平價中檔貨 / 創新中檔產品 / 知名高檔品牌 / 划算中檔貨 / 物美價廉的低檔貨
520,分類保存的文件或資料。[例]查檔、入檔、檔案,檔,A file or document categorized and preserved for record-keeping or reference.,分類保存的文件或資料。,老師希望學生們將各自的作業檔案整理好，以便下次上課時可以快速找到。 / 我需要查一下我的檔案，看看上一次的會議記錄是否已經入檔。 / 這些舊檔案需要重新評估，因為有些資料已經過時了。 / 公司正在進行檔案數位化的項目，目的是提升資料查詢的效率。 / 我把旅行的照片檔案分類到不同的資料夾，以便日後回顧時更容易找到。 / 每個員工都必須定期更新自己的個人檔案，以確保資訊的準確性和完整性。 / 當我準備報告時，發現需要引用一些過去的檔案資料，因此我到圖書館查找。 / 這份檔案包含了重要的客戶資訊，必須妥善保管，以免洩漏機密。 / 為了提升團隊合作，管理層要求大家共享各自的工作檔案，以便可以更好地協作。 / 我將即將到期的檔案標註為優先處理，以免遺漏重要的任務。 / 在檢查檔案時，我發現有一份合同漏了簽名，需要立即聯繫相關人員處理。,n,查檔 / 入檔 / 檔案夾 / 個人檔 / 電子檔 / 機密檔 / 檔案管理 / 資料檔 / 重要檔 / 研究檔
520,空隙。[例]空檔、填檔,檔,A gap or interval; Refers to an empty space or time slot.,空隙。通常指時間或空間上的間隔。,我在這段時間沒有安排任何活動，剛好可以利用這個空檔來休息。 / 如果你想出國旅遊，最好提前查看機票的價格，並留意心中的預算空檔。 / 我每天都有幾個小空檔可以用來看書，這樣很快就能讀完一本書。 / 這週的工作空檔讓我有機會參加網路課程，學習新技能。 / 在繁忙的學期中，學生們常常需要找到空檔來準備考試和做作業。 / 我在週末的空檔中，邀請朋友來家裡聚會，終於能好好聊天。 / 她利用辦公室的空檔時間，進行了一些有趣的創意思考。 / 這次會議的空檔，我抓緊時間撰寫下週的計畫書。 / 每當有空檔出現，我都會嘗試學習新的語言，提高自己的能力。 / 在假期裡，我計劃利用空檔去參觀博物館，增加對藝術的了解。 / 這個月的工作進度較快，讓我有些空檔可以思考未來的職業規劃。,n,空檔 / 時間檔 / 空白檔 / 課程檔 / 預約檔 / 活動檔 / 作品檔 / 報告檔 / 資料檔 / 專案檔
521,主持、負責。[例]父親長年在外經商，家中事務則由母親當家作主。,當家,To be in charge or to take responsibility for the household.,主持和負責家中的事務。,父親因工作繁忙，很少回家，家裡的事務幾乎都是母親一手當家。 / 在過年準備的時候，姨丈請我來幫忙，他說我這一代應該開始當家，學習如何管理家庭事務。 / 他們經常舉辦家庭討論會，由年長的成員來當家，確保每個人的意見都能夠被聽到。 / 在這個大家庭裡，年輕的嫂嫂剛嫁進來不久，但已經開始嘗試當家，讓家庭的氣氛變得更加活躍。 / 王阿姨的丈夫一直在外地工作，她就理所當然地當家，這樣能讓丈夫更加專心在工作上。 / 如果我們希望家庭事務運行得更加順利，必須由某個人來當家，否則會造成許多不必要的麻煩。 / 在父母的指導下，我們這一輩人也應該逐漸學會如何當家，承擔起照顧家庭的責任。 / 今年的家庭聚會上，表姐被大家推選當家，負責安排食物和活動，讓每個人都能享受美好時光。 / 阿公的養老金讓他可以安心在家休養，對於家庭開支的管理，婆婆則一如既往地當家。 / 隨著年輕人逐漸成為家庭的主力，我們需要開始考慮如何讓他們當家，確保家庭的未來穩定。 / 小弟今天第一次嘗試獨立當家，雖然有些緊張，但他希望能用自己的方式來照顧這個家。,va-t,做當家 / 負責當家 / 當家作主 / 一人當家 / 當家的人 / 掌握當家 / 長期當家 / 開始當家 / 全權當家 / 獨立當家
522,因思想、行為、信念等之歧異而形成的派別。[例]樹立黨派，營謀私利，並非國家之福。,黨派,"Political factions formed due to differences in ideology, behavior, and beliefs.",因思想、行為、信念等的不同而形成的社會團體。,在選舉期間，各個黨派會提出不同的政策以吸引選民的支持。 / 大家在討論時，常常會提到不同黨派的觀點和理念。 / 儘管存在黨派之間的分歧，但大家的目標都是為了國家的未來更美好。 / 有些人對某些黨派的立場感到失望，紛紛轉向支持其他政黨。 / 在議會中，各黨派的代表常常進行激烈的辯論，以表達他們的立場。 / 國際會議上，各國的黨派代表也會討論彼此的合作可能性。 / 節慶活動中，黨派領袖會發表演講，激勵支持者的士氣。 / 為了促進社會和諧，某些黨派開始探索跨黨合作的機會。 / 在媒體報導中，不同黨派的聲音經常影響公眾的看法。 / 當前的政治局勢，使得一些黨派不得不重新評估他們的策略和路線。 / 隨著選民的需求變化，許多黨派也開始調整他們的政策主張以迎合民意。,n,政治黨派 / 黨派領袖 / 各個黨派 / 不同的黨派 / 強大的黨派 / 主要的黨派 / 形成黨派 / 支持黨派 / 參與黨派 / 黨派利益
523,在面前。[例]美食當前，令人食指大動。,當前,Present; In front of; facing.,在眼前或身邊，通常指當下的情況或事物。,在當前的科技時代，學習新技能變得更加重要。 / 當前的經濟狀況讓許多家庭感到壓力。 / 面對當前的氣候變化挑戰，國際社會必須採取緊急行動。 / 當前的教育政策需要根據社會需求進行調整。 / 了解當前的健康情況，有助於我們制定更好的防疫措施。 / 當前的居家工作模式正在改變人們的生活與工作習慣。 / 在當前的金融環境中，投資者需謹慎評估風險。 / 當前的國際局勢使各國之間的合作變得尤為重要。 / 對於當前的壞天氣，居民們應做好必要的準備。 / 當前的社會問題促使許多年輕人積極參與志願服務。 / 對於當前的技術挑戰，各企業必須加強創新能力以求生存。,n,當前的問題 / 當前的挑戰 / 當前的局勢 / 當前的狀況 / 當前的情勢 / 面對當前的挑戰 / 了解當前的局勢 / 分析當前的問題 / 考慮當前的情勢 / 當前的需求
523,目前。[例]改善交通是當前市府首要的施政目標。,當前,Current; Referring to the present time or situation.,目前的情況或狀態。,當前，經濟復甦是各國政府面臨的主要挑戰。 / 在當前的社會中，環保意識越來越受到重視。 / 當前許多科技公司正致力於研發人工智慧技術。 / 對於當前的教育改革，專家提出了多項建議。 / 當前的市場需求促使企業加快產品創新的步伐。 / 當前的政治局勢讓許多國家感到緊張和不安。 / 當前，疫情防控仍然是全球各國的重要任務。 / 在當前的文化交流中，語言學習扮演著關鍵的角色。 / 當前的國際貿易形勢對小型企業造成了不小的影響。 / 傳統產業在當前的競爭中需要尋找新的發展方向。 / 當前，許多家庭開始重視健康飲食，選擇有機食品。,n,當前的情況 / 當前的目標 / 當前的挑戰 / 當前的政策 / 當前的需求 / 當前的狀況 / 當前的問題 / 當前的戰略 / 當前的計畫 / 當前的趨勢
524,即刻、立刻。[例]她見情況不妙，當下轉身就跑。,當下,Immediate; instantaenous; right away.,指的是當前的時間，立刻、即時發生。,她在商場見到老闆，當下就被叫去開會。 / 當下的情況讓他感到非常緊張，不知該如何應對。 / 他在考試開始的當下，才發現自己忘記帶筆了。 / 當下的決定對於他未來的發展影響很大。 / 看到朋友摔倒，她當下就立刻跑去幫忙。 / 當下，天氣突然變壞，我們不得不尋找避雨的地方。 / 他在面對挑戰的當下，選擇了勇敢面對，而不是逃避。 / 當下的氛圍讓每個人都感受到節日的快樂與團圓。 / 當下，他的心中充滿了對未來的期待與希望。 / 當下的選擇將決定他的人生走向，讓他感到壓力沉重。 / 面對突發狀況，她當下迅速制定了應對計畫，以避免更大的損失。,adv,當下的選擇 / 當下的情況 / 當下的感受 / 當下的狀況 / 當下的決定 / 當下需要 / 當下迅速 / 當下反應 / 當下思考 / 當下做出
525,信以為真。[例]我們只是開個玩笑，沒想到她竟然當真了。,當真,To take something seriously or believe it to be true.,信以為真，並且把某件事情當作事實。,我們只是開玩笑，你怎麼可以當真呢？ / 她告訴我一個奇怪的故事，我本來不想當真，但她的表情看起來很認真。 / 大家都知道那是個玩笑話，沒想到他竟然當真了，真的去行動了。 / 朋友說我們下個月要去旅行，我以為他是開玩笑，不過後來卻發現他當真了。 / 如果有任何不確定的事情，最好不要當真，以免造成誤解。 / 父母提醒我們，要對人生中的選擇慎重其事，不可以隨意當真。 / 那部電影的情節太荒謬了，沒有人會真正當真，卻還是讓人捧腹大笑。 / 她的提議聽起來很吸引人，但我心裡想，這種事情怎麼可能當真呢？ / 知道你在開玩笑之後，我心裡才慢慢放下，但當時的確有點當真了。 / 有時候，朋友的玩笑話中藏著真相，我們不應該完全當真，也不能完全忽視。 / 他們的計畫聽起來像是隨意說說，但後來我才知道他們其實當真了，正在準備行動。,vs-t,不要當真 / 當真說 / 真的當真 / 你當真了嗎？ / 可別當真 / 當真對待 / 說笑當真 / 開玩笑當真 / 情況當真 / 怎麼當真
525,確實、真實。[例]他當真信守諾言，準時赴約。,當真,Indeed; a phrase used to indicate that something is true or taken seriously.,確實、真實。,他的話雖然聽起來很荒謬，但他當真認為自己有能力完成那個不可能的任務。 / 如果你真的當真學習，你會發現中文不難。 / 她開的玩笑如果讓人不當真，那麼氣氛才會輕鬆愉快。 / 老師鼓勵學生把每一次考試都當真對待，以提升自己的實力。 / 雖然他說要參加比賽，但大家都不太相信他會當真，因為他從來沒有認真練習過。 / 他當真相信運動可以提升他的專注力，所以每天都堅持鍛鍊。 / 她對待朋友非常忠誠，任何承諾都會當真遵守。 / 對於這次旅行的計畫，他當真考慮每個細節，確保一切順利進行。 / 我知道你的話半開玩笑，但有些事情還是得當真看待，才能避免麻煩。 / 如果我們都能夠當真對待環保問題，或許可以一起改善這個世界的未來。 / 他當真研究過這個課題，希望能夠發表一篇有影響力的論文。,phrase,當真[對待] / 當真[信任] / 當真[參加] / 當真[做到] / 當真[承諾] / 不要[當真] / 當真[理解] / 當真[面對] / 當真[重視] / 當真[體驗]
526,面對著大家、公開。[例]他倆當眾宣布即將結婚的喜訊，讓在場朋友又驚又喜。,當眾,In public; openly facing an audience.,面對著大家，公開地進行某種行為或發表某種言論。,他在會議上勇敢地當眾提出不同意見，希望能引起重視。 / 她當眾表演才藝，獲得大家熱烈的掌聲和讚揚。 / 在婚禮上，新郎當眾發表感謝詞，讓每個人都感動不已。 / 他當眾承認自己的錯誤，展現出誠實與勇氣，贏得了大家的尊重。 / 學校舉辦的運動會上，學生們當眾宣佈比賽結果，氣氛熱烈。 / 她在社交場合中，當眾分享自己的旅行經歷，吸引了許多人的注意。 / 在電影首映禮上，導演當眾感謝所有參與製作的人，表達了自己的感激之情。 / 他在演講比賽中，當眾挑戰傳統觀念，贏得了評委的高度評價。 / 當眾討論社會議題時，許多人積極發言，表達自己的見解和看法。 / 在公司年會上，總經理當眾回顧過去一年的成就，激勵員工繼續努力。 / 當眾露面時，她毫不畏懼地談論自己的夢想，鼓舞了周圍的人。,adv,當眾發言 / 當眾道歉 / 當眾表演 / 當眾支持 / 當眾批評 / 當眾感謝 / 當眾演講 / 當眾宣佈 / 當眾展示 / 當眾抗議
527,竊取或搶奪財物的人。[例]強盜、海盜、江洋大盜,盜,A robber; a person who steals or plunders.,竊取或搶奪他人財物的人。,這個城市的兩起盜竊案引起居民們的擔憂。 / 警方迅速展開調查，以找到這名潛逃的盜竊嫌犯。 / 在電視上看到強盜搶劫的新聞，讓她感到十分震驚。 / 過去幾年，這個地區的海盜活動頻繁，影響到當地的經濟發展。 / 這部電影的情節講述了一位江洋大盜的冒險故事，讓觀眾目不轉睛。 / 每當看到關於盜竊的報導，他都會想起自己曾經失去過的財物。 / 為了應對盜竊問題，商店開始安裝先進的監控系統。 / 在社交媒體上，出現了許多關於個資盜取的警告，讓人倍感不安。 / 專家提醒民眾注意防範網路盜刷的風險，以保護自己的財產。 / 這位藝術品盜竊犯最終被捕，收藏的名畫也得以安全歸還。 / 盜用他人身份進行詐騙的行為，對社會造成了嚴重的影響。,n,強盜 / 盜竊犯 / 盜取財物 / 海盜 / 盜版軟體 / 盜用名義 / 盜竊罪 / 內部盜竊 / 盜取個資 / 江洋大盜
527,用不正當的手段謀取。[例]盜取、盜版、欺世盜名,盜,To obtain or take by unjust means; to steal or embezzle.,用不正當的手段謀取某物或某種名聲。,若我們不小心點進不明連結，有可能會讓駭客盜取我們的個人資訊。 / 警方加強巡邏，以防止盜竊事件的發生。 / 社交媒體上常常出現盜用他人照片的情況，讓原本的主人感到非常困擾。 / 在電影院裡盜錄電影的行為是違法的，也對電影產業造成了很大的影響。 / 為了保護智慧財產權，各國都在嚴格打擊盜版行為。 / 這家網站提供的盜版軟體可能會讓使用者的電腦面臨安全風險。 / 許多企業開始使用防盜技術，以避免產品被盜取。 / 盜竊犯通常會利用夜晚的黑暗來進行偷竊，提高他們逃避抓捕的機會。 / 盜用信用卡的案件層出不窮，讓許多消費者感到憂心。 / 當發現自己的作品被盜用時，創作者應該立即採取法律行動來維護權益。 / 網路上流傳的盜竊教學視頻，對年輕人造成了不良的引導。 / 近年來，盜取公司機密資料的行為，使得商業競爭變得更加激烈。 / 警方加強對盜竊行為的打擊。 / 許多人因為盜用他人身份而面臨法律的制裁。 / 盜版遊戲的流行雖然方便了玩家，但卻對遊戲開發商造成了巨大的損失。 / 為了提高安全性，許多銀行都建立了防止盜竊的系統，保護客戶資金。 / 社區組織定期舉辦防盜宣傳活動，提高居民的警覺性。 / 在一些熱門旅遊景點，盜竊事件頻繁發生，讓遊客感到不安。 / 面對日益嚴重的網路盜竊問題，專家建議使用強密碼來保護個人帳號。 / 盜竊藝術品的案件常常引起媒體的關注，讓人們對文化財產的保護更加重視。 / 在學校裡，有學生因為盜用同學的作業而受到嚴厲的處罰。 / 盜取電力的行為不僅違法，還會對社會造成不必要的負擔。,va-t,盜版軟體 / 盜竊罪行 / 盜取資料 / 盜用他人名義 / 盜竊行為 / 盜用知識 / 盜取賬號 / 盜取財物 / 盜版書籍 / 盜竊罪名
528,因經營不善或財務虧空而停業。[例]由於經濟不景氣，許多中小企業紛紛倒閉。,倒閉,To close down or cease operations due to poor management or financial losses.,因經營不善或財務虧空而停止營業。,由於疫情影響，許多餐廳不得不倒閉，影響了當地的就業市場。 / 過去一年內，兩三家受到重創的小型企業選擇倒閉，無法繼續經營。 / 他們正在研究如何避免導致倒閉的策略，以有效降低經營風險。 / 由於經營不善，這家公司在經歷多次困難後最終宣告倒閉。 / 在經濟不景氣的情況下，越來越多的公司面臨倒閉的風險，亟需尋找解決方案。 / 每當經濟情況惡化時，倒閉的消息總是讓人感到擔憂與無奈。 / 向即將倒閉的企業提供幫助，成為政府應對經濟挑戰的重要措施。 / 社會對倒閉的風險的關注，使得許多企業開始重視財務管理和風險評估。 / 最近的報告指出，許多科技初創公司因資金鏈問題而倒閉，影響了創新生態系統。 / 專家分析了造成倒閉潮的原因，認為市場需求減少是主要因素之一。 / 在財務危機中，這家老牌企業最終選擇倒閉，結束了數十年的輝煌歷程。,va-i,一家倒閉的公司 / 由於經營不善而倒閉 / 面臨倒閉的危機 / 多家倒閉的企業 / 避免導致倒閉的策略 / 在經濟不景氣時倒閉 / 存在倒閉潛力的企業 / 社會對倒閉的風險的關注 / 造成倒閉潮的原因 / 向即將倒閉的企業提供幫助
529,與人告別。[例]同學會結束之後，大家依依不捨的互相道別。,道別,To bid farewell; to say goodbye.,與人告別的行為，通常發生在分開或離開某個地方時。,每次放暑假時，學生們都會在校門口互相道別，期待開學再次相聚。 / 在長途旅行之前，他特意與家人道別，表達對他們的思念之情。 / 她在派對結束時，與每一位朋友道別，心中充滿了感傷和不捨。 / 離別的時候，他緊緊握住她的手，深情道別，帶著不安與期待。 / 在工作調職的前一天，同事們都聚在一起，為他舉辦了盛大的道別派對。 / 她寫了一封信，向一位久違的老友道別，希望未來能夠再次重聚。 / 在去年的畢業典禮上，學生們依依不捨地道別，互許未來的相見之約。 / 在他們的好友結婚之際，眾人共同道別，祝福新人幸福美滿。 / 這次家庭聚會結束後，大家都一一道別，珍惜這難得的相聚時光。 / 在志願服務結束的那天，志工們與當地居民道別，感謝他們的熱情與支持。 / 孩子們在夏令營結束時，依依不捨地道別，期待明年再相聚。,vp-i/N,與（人）道別 / 依依不捨的道別 / 當面道別 / 感傷的道別 / 正式道別 / 短暫的道別 / 溫暖的道別 / 朋友的道別 / 難忘的道別 / 互相道別
530,故意擾亂，或藉故破壞他人做事。[例]這次公司股東會議因為有人搗蛋而無法順利進行。,搗蛋,To cause trouble or disrupt; to act mischievously.,故意擾亂他人的行為，或藉口破壞他人做事。,小孩在公園裡搗蛋，把沙子撒得到處都是。 / 上課時，有同學故意搗蛋，讓老師非常生氣。 / 他們想搗蛋，所以把同學的書包藏起來了。 / 當你搗蛋的時候，別忘了考慮到別人的感受。 / 鄰居家的狗老是搗蛋，跑到我家把花弄亂了。 / 有人故意搗蛋，讓活動的進行變得非常混亂。 / 這隻小貓總是搗蛋，把家裡的東西弄得亂七八糟。 / 在派對上，有人搗蛋，故意把音樂關掉，氣氛一下子冷卻了。 / 搗蛋的行為讓孩子們學會了團隊合作的重要性。 / 他們一起搗蛋，把水果拔掉當球賽的道具，果然引起了大家的歡笑。 / 搗蛋的情況在學校裡時有發生，老師們總是想辦法來維持秩序。,va-i,搗蛋行為 / 孩子搗蛋 / 有意搗蛋 / 麻煩的搗蛋 / 陌生人搗蛋 / 在搗蛋中 / 搗蛋鬼 / 搗蛋與破壞 / 搗蛋的情況 / 偶爾搗蛋
531,先秦時期的一個思想流派。以老子、莊子為代表人物，主張順應自然，無為而治。後亦指崇尚黃帝、老莊之說者。[例]因經長期戰亂，漢代初年採道家思想，無為而治，與民休養生息。,道家,"A philosophical school originating in the pre-Qin period, represented by Laozi and Zhuangzi, advocating harmony with nature and non-intervention governance. It later refers to those who revere the teachings of the Yellow Emperor, Laozi, and Zhuangzi.",先秦時期的一個思想流派，以老子和莊子為代表，主張順應自然，無為而治。后來也指崇尚黃帝、老莊的思想。,道家的思想透過無為而治的理念，影響了中國的政治體系。 / 在道家的教義中，自然被視為最重要的法則，人人都應該隨之而行。 / 道家提倡的「心齋」修行，令不少追求內心平靜的人受益匪淺。 / 道家經典《道德經》在世界各地被廣泛翻譯，成為哲學與文學的經典之作。 / 道家與佛教的相互影響，使得東亞文化中出現了許多獨特的宗教實踐。 / 在道家的信仰中，修煉長生不老被視為人生的重要追求，這種渴望體現了對生命的深刻思考。 / 道家文化強調與自然和諧共處，這在當今環保運動中重新獲得了關注。 / 道家的理念中，隱逸生活被視為理想的境界，許多文人雅士選擇遠離塵囂，回歸自然。 / 道家的代表人物老子和莊子，以其深邃的哲學思想，開創了中國思想史上的一頁。 / 道家的修行方法強調內觀與反思，這對於現代人的心理調適具有實際的幫助。 / 道宇的經典思想中，宇宙的變化被視為一種常態，這種觀念幫助人們更好地面對生活的挑戰。,n,道家思想 / 道家的學說 / 道家的代表人物 / 道家文化 / 道家的理念 / 道家經典 / 道家哲學 / 道家的信仰 / 道家與儒家 / 道家與佛教
532,戲劇表演、影視攝錄時所使用的器物及場景擺設。[例]為了節省經費，此次演出所需的道具，全由劇團人員自行製作。,道具,Props used in theatrical performances and film productions.,戲劇表演或影視攝錄時使用的器物和場景擺設。,在這次的演出中，所有的道具都是由學生自己製作的。 / 在影視劇拍攝中，道具的選擇對於呈現故事情境非常重要。 / 為了讓觀眾更投入情節，劇團特別設計了精美的道具。 / 道具的擺放位置會影響整個舞台的視覺效果，因此需要仔細安排。 / 領導希望道具能夠更具創意，使演出更加生動有趣。 / 對於道具的使用，演員們必須掌握技巧，以避免在表演中出現失誤。 / 道具與場景的搭配能夠強化故事的主題，讓觀眾有更深的感受。 / 在這部電影中，古老的道具增添了劇情的歷史感和真實性。 / 為了節省預算，製作團隊選擇使用一些自製的道具來替代昂貴的器材。 / 在戲劇課上，學生們學習如何設計與製作道具，以提升他們的表演技能。 / 道具的管理非常重要，避免遺失或損壞可以降低後期的修復成本。,n,一個道具 / 道具的製作 / 道具表演 / 道具設計 / 道具的管理 / 道具的使用 / 道具與場景 / 精美的道具 / 自製的道具 / 道具與角色
533,刀子鋒利的部分。[例]這把刀的刀刃具有齒痕，較利於切割。,刀刃,The cutting edge of a knife.,刀子鋒利的部分。,刀刃的光滑表面讓切割變得更加容易。 / 這把刀的刀刃非常鋒利，小心使用以免受傷。 / 在廚房裡，利落的刀刃能夠快速切割食材，提高烹飪效率。 / 每次使用完刀具後，記得清洗刀刃，以防止生鏽。 / 老闆的廚刀刀刃經過專業磨利，讓他在料理時得心應手。 / 這把刀的刀刃雖然薄，但卻能輕易切開堅硬的食物。 / 鋒利的刀刃使得這位廚師在現場表演中驚艷了所有觀眾。 / 刀刃的角度調整得當，可以有效減少切割過程中的阻力。 / 這兩把刀的刀刃比起來，這一把的鋒利程度明顯更高。 / 磨刀時要注意刀刃的形狀，以保持其最佳的使用性能。 / 這位老師教導學生如何正確地握住刀具，避免因刀刃鋒利而造成意外。,n,鋒利的刀刃 / 刀刃的表面 / 平滑的刀刃 / 刀刃的厚度 / 一把刀刃 / 刀刃的光滑 / 刀刃磨利 / 刀刃的角度 / 良好的刀刃 / 刀刃與刀身
534,,導入,To introduce or bring in; to import or integrate.,引入某種事物或概念，使之進入某個環境或系統。,這家公司計畫導入AI技術，以提高生產效率。 / 透過導入客戶關係管理系統，企業能更好地分析客戶需求。 / 學校希望導入新的教學方法，以激發學生的學習興趣。 / 為了提升競爭力，這個品牌必須導入創新的行銷策略。 / 員工培訓中，導入實際案例可以幫助學習者更好地理解理論。 / 在會議中，經理提出導入團隊合作的理念，以促進工作效率。 / 為了滿足市場需求，該企業決定導入多樣化的產品線。 / 在健康管理方面，醫院計畫導入先進的檢測設備，以提高診斷準確性。 / 這個社區希望導入綠色環保措施，以改善居住環境。 / 為了提升服務品質，酒店決定導入智能化的客房管理系統。 / 學校希望導入新的課程，以幫助學生更好地準備升學考試。,vp-t/N,導入新技術 / 導入系統 / 導入流程 / 導入產品 / 導入策略 / 導入課程 / 導入觀念 / 導入資源 / 導入方法 / 導入內容
535,奉守道教經典規戒，出世修練道法，而熟悉齋醮祭禱儀式的人。[例]在臺灣民間信仰習俗中，常請道士到法會來超渡亡魂。,道士,A Taoist priest; a person who practices Taoism and is familiar with its rituals and teachings.,奉守道教經典規戒，出世修練道法，熟悉齋醮祭禱儀式的人。,他們在廟會上請了一位道士唱誦祝賀詞。 / 這位道士教大家如何修煉心法以達到內心的平靜。 / 一名年輕的道士在村莊裡傳授道教的智慧和哲理。 / 村民們特意邀請道士來進行遷居時的安宅儀式。 / 在道士的指導下，我學會了許多古老的道教儀式。 / 聽說這位道士能幫人消災解厄，村裡的人都願意前來請教。 / 道士使用的法器在傳統道教儀式中扮演著重要的角色。 / 年長的道士告訴年輕人，修道不僅是尋求長生，還要明心見性。 / 在月圓之夜，許多人聚集在道士的法會上，期待獲得祝福。 / 道士的經典著作中蘊含著深刻的哲學和生活智慧，值得細細品味。 / 一位精通道教典籍的道士，常常在市集上講解道理，吸引了不少聽眾。,n,一位道士 / 請道士 / 超渡亡魂的道士 / 精通的道士 / 老道的道士 / 在道士的指導下 / 召喚道士 / 觀看道士的法會 / 好心的道士 / 道士的法器
